schema_version,study_name,evaluation_role,spec_sha256,training_freeze_sha256,method,replicate_kind,environment_variant,source_model_sha256,decision_forced_switch_cost,scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio,avoidable_routing_switches,forced_routing_switches,switch_opportunities,avoidable_switch_rate,decision_avoidable_switches,decision_switch_opportunities,decision_forced_switches,decision_avoidable_switch_rate
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77015,192,148,3,41,0.7708333333333334,0.015625,4.933333333333334,6.27027027027027,12.0,1.363888888888889,11,45,11.344484438485475,0.20218986829466762,0.031203703703703702,0.7480067744564287,0.0,0.3503262097379745,0.058974148378114676,0.007326007326007326,0.7333333333333333,0.7368421052631579,0.8888888888888888,44,1,208,0.21153846153846154,44,208,1,0.21153846153846154
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77016,192,148,0,44,0.7708333333333334,0.0,4.933333333333334,5.581081081081081,10.0,1.2347222222222223,12,32,13.332610436188762,0.1876818733423181,0.028425925925925924,0.7585762759817046,0.0,0.36847171347171354,0.06242837389238883,0.0,0.7526881720430108,0.7619047619047619,0.8333333333333334,32,0,185,0.17297297297297298,32,185,0,0.17297297297297298
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77017,192,142,3,47,0.7395833333333334,0.015625,4.733333333333333,5.950704225352113,11.0,1.3277777777777777,11,39,10.459268185263054,0.2057034286234731,0.03058641975308642,0.7367216106749711,0.0,0.3360841935841936,0.05942072593529763,0.006869658119658119,0.7222222222222222,0.6724137931034483,0.8636363636363636,39,0,201,0.19402985074626866,39,201,0,0.19402985074626866
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77018,192,142,4,46,0.7395833333333334,0.020833333333333332,4.733333333333333,5.788732394366197,11.0,1.2916666666666667,15,39,10.695258801558284,0.19872799626361534,0.029753086419753084,0.732522458813507,0.0,0.33885045510045514,0.05946812738772707,0.009731379731379731,0.7058823529411765,0.7758620689655172,0.78125,38,1,208,0.18269230769230768,38,208,1,0.18269230769230768
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77019,192,144,5,43,0.75,0.026041666666666668,4.8,6.520833333333333,12.0,1.4347222222222222,11,39,10.350943345608089,0.2157558017301019,0.032839506172839504,0.7318908671342311,0.0,0.3437198340874812,0.05975576811644876,0.010608076563958917,0.7894736842105263,0.7213114754098361,0.6944444444444444,39,0,211,0.1848341232227488,39,211,0,0.1848341232227488
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,179055553,77020,192,147,4,41,0.765625,0.020833333333333332,4.9,5.836734693877551,10.0,1.2875,11,44,11.233295810592917,0.1877720058338802,0.029506172839506174,0.7347007017359407,0.0,0.343142486598369,0.059158441523071,0.01053946053946054,0.7777777777777778,0.7192982456140351,0.8055555555555556,44,0,198,0.2222222222222222,44,198,0,0.2222222222222222
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77011,192,146,4,42,0.7604166666666666,0.020833333333333332,4.866666666666666,6.301369863013699,12.0,1.3597222222222223,10,39,10.199264693440124,0.20715352749014615,0.031141975308641975,0.7408362145816823,0.0,0.3343244092508799,0.05763340265934916,0.00837962962962963,0.7717391304347826,0.7058823529411765,0.84375,37,2,208,0.1778846153846154,37,208,2,0.1778846153846154
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77012,192,141,2,49,0.734375,0.010416666666666666,4.7,6.163120567375887,13.0,1.3777777777777778,12,52,10.244468951186006,0.21423440146407396,0.03175925925925926,0.7599916259522655,0.0,0.3359539697774992,0.059527608835148585,0.004415954415954416,0.7222222222222222,0.7307692307692307,0.76,52,0,233,0.22317596566523606,52,233,0,0.22317596566523606
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77013,192,145,4,43,0.7552083333333334,0.020833333333333332,4.833333333333333,6.275862068965517,12.0,1.3611111111111112,11,30,12.024154356475501,0.19515776816851885,0.031203703703703702,0.7470576264655068,0.0,0.36062868504044976,0.062118116730976905,0.009706959706959705,0.7878787878787878,0.6122448979591837,0.8409090909090909,30,0,187,0.16042780748663102,30,187,0,0.16042780748663102
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77014,192,138,3,51,0.71875,0.015625,4.6,6.355072463768116,12.0,1.4097222222222223,10,45,9.614052000966511,0.20041177614435662,0.03253086419753086,0.7429651821007915,0.0,0.3196341485312074,0.0581200935695285,0.006127450980392158,0.7216494845360825,0.7090909090909091,0.725,45,0,218,0.20642201834862386,45,218,0,0.20642201834862386
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77015,192,148,3,41,0.7708333333333334,0.015625,4.933333333333334,6.27027027027027,12.0,1.363888888888889,11,45,11.344484438485475,0.20218986829466762,0.031203703703703702,0.7480067744564287,0.0,0.3503262097379745,0.058974148378114676,0.007326007326007326,0.7333333333333333,0.7368421052631579,0.8888888888888888,44,1,208,0.21153846153846154,44,208,1,0.21153846153846154
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77016,192,148,0,44,0.7708333333333334,0.0,4.933333333333334,5.581081081081081,10.0,1.2347222222222223,12,32,13.332610436188762,0.1876818733423181,0.028425925925925924,0.7585762759817046,0.0,0.36847171347171354,0.06242837389238883,0.0,0.7526881720430108,0.7619047619047619,0.8333333333333334,32,0,185,0.17297297297297298,32,185,0,0.17297297297297298
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77017,192,143,3,46,0.7447916666666666,0.015625,4.766666666666667,6.041958041958042,11.900000000000006,1.3416666666666666,11,39,10.881863139393795,0.20264634486153368,0.030864197530864192,0.7381847213603195,0.0,0.3419421428244958,0.059822452965140355,0.007008547008547008,0.7222222222222222,0.6724137931034483,0.8863636363636364,39,0,203,0.1921182266009852,39,203,0,0.1921182266009852
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77018,192,145,4,43,0.7552083333333334,0.020833333333333332,4.833333333333333,5.682758620689655,11.0,1.2638888888888888,13,39,10.984316892111872,0.19526551519770033,0.029043209876543206,0.7289802644727722,0.0,0.3412654012654013,0.05892337484402225,0.009548229548229547,0.7352941176470589,0.7758620689655172,0.78125,38,1,211,0.18009478672985782,38,211,1,0.18009478672985782
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77019,192,144,5,43,0.75,0.026041666666666668,4.8,6.513888888888889,12.0,1.4333333333333333,11,37,10.253004318542803,0.21416934749869773,0.032808641975308646,0.7331010318878397,0.0,0.3413320503026386,0.059547725915371504,0.010608076563958917,0.7894736842105263,0.7213114754098361,0.6944444444444444,37,0,212,0.17452830188679244,37,212,0,0.17452830188679244
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,626669596,77020,192,143,6,43,0.7447916666666666,0.03125,4.766666666666667,5.965034965034965,11.0,1.3319444444444444,11,43,10.674888524857433,0.18865180327607695,0.030555555555555555,0.7349998036980447,0.0,0.3393639367168779,0.05967917514071735,0.015167055167055165,0.7575757575757576,0.6842105263157895,0.8055555555555556,43,0,193,0.22279792746113988,43,193,0,0.22279792746113988
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77011,192,145,4,43,0.7552083333333334,0.020833333333333332,4.833333333333333,6.310344827586207,12.0,1.3666666666666667,11,37,10.10257007063301,0.20771067336858012,0.031327160493827166,0.7408786762344312,0.0,0.333214824391295,0.057800066707009365,0.008518518518518517,0.7608695652173914,0.7058823529411765,0.84375,36,1,206,0.17475728155339806,36,206,1,0.17475728155339806
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77012,192,140,2,50,0.7291666666666666,0.010416666666666666,4.666666666666667,6.292857142857143,14.0,1.4069444444444446,12,50,10.382599002570641,0.21092722688991514,0.03243827160493828,0.764398165143233,0.0,0.33710979108037936,0.05983379221639478,0.004415954415954416,0.7222222222222222,0.7115384615384616,0.76,50,0,230,0.21739130434782608,50,230,0,0.21739130434782608
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77013,192,145,4,43,0.7552083333333334,0.020833333333333332,4.833333333333333,6.275862068965517,12.0,1.3611111111111112,11,32,12.039382443083928,0.19513589458355765,0.031203703703703702,0.7477987851836244,0.0,0.36059205500381974,0.06213627060960017,0.00938949938949939,0.7878787878787878,0.6122448979591837,0.8409090909090909,32,0,187,0.1711229946524064,32,187,0,0.1711229946524064
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77014,192,139,3,50,0.7239583333333334,0.015625,4.633333333333334,6.359712230215828,12.0,1.4097222222222223,10,45,9.761405645267775,0.1996602946736311,0.0325,0.7432756956212057,0.0,0.32171748186454074,0.0581200935695285,0.006127450980392158,0.7319587628865979,0.7090909090909091,0.725,45,0,219,0.2054794520547945,45,219,0,0.2054794520547945
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77015,192,148,3,41,0.7708333333333334,0.015625,4.933333333333334,6.283783783783784,12.0,1.3666666666666667,11,45,11.28520828710139,0.20209686943004365,0.031265432098765436,0.7489663519031179,0.0,0.3493724412842061,0.05913408046983101,0.007326007326007326,0.7333333333333333,0.7368421052631579,0.8888888888888888,44,1,208,0.21153846153846154,44,208,1,0.21153846153846154
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77016,192,150,0,42,0.78125,0.0,5.0,5.56,10.0,1.2291666666666667,12,34,13.577230905724536,0.1875140664727531,0.02824074074074074,0.7559766335604411,0.0,0.37225126725126734,0.06223848556993485,0.0,0.7526881720430108,0.7936507936507936,0.8333333333333334,34,0,184,0.18478260869565216,34,184,0,0.18478260869565216
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77017,192,143,3,46,0.7447916666666666,0.015625,4.766666666666667,5.986013986013986,11.0,1.3305555555555555,11,38,10.791857842491764,0.20430344407609496,0.030617283950617285,0.7389969641854726,0.0,0.34121017871017867,0.05977700998402054,0.007008547008547008,0.7222222222222222,0.6724137931034483,0.8863636363636364,38,0,202,0.18811881188118812,38,202,0,0.18811881188118812
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77018,192,146,4,42,0.7604166666666666,0.020833333333333332,4.866666666666666,5.671232876712328,11.0,1.2638888888888888,13,39,11.107400359277875,0.19487053381719086,0.029012345679012345,0.7281644003902283,0.0,0.3425520313020313,0.05865295466805019,0.009047619047619049,0.7450980392156863,0.7758620689655172,0.78125,38,1,213,0.1784037558685446,38,213,1,0.1784037558685446
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77019,192,145,4,43,0.7552083333333334,0.020833333333333332,4.833333333333333,6.558620689655172,12.0,1.4347222222222222,11,36,10.358769691246389,0.21682786762270478,0.03283950617283951,0.7337140225143656,0.0,0.34238247047070575,0.05952256626201103,0.008524743230625582,0.7894736842105263,0.7377049180327869,0.6944444444444444,36,0,212,0.16981132075471697,36,212,0,0.16981132075471697
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,746965870,77020,192,142,5,45,0.7395833333333334,0.026041666666666668,4.733333333333333,6.0,11.0,1.3388888888888888,12,46,10.5327678550885,0.19127063340158343,0.030771604938271604,0.7339941432246762,0.0,0.3364132055308526,0.05980228584164447,0.013233294483294486,0.7575757575757576,0.6842105263157895,0.7777777777777778,46,0,195,0.2358974358974359,46,195,0,0.2358974358974359
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77011,192,146,4,42,0.7604166666666666,0.020833333333333332,4.866666666666666,6.301369863013699,12.0,1.3597222222222223,11,39,10.217163876777365,0.20715352749014615,0.031141975308641975,0.7404253756914911,0.0,0.33474107591754654,0.05763340265934916,0.008518518518518517,0.7717391304347826,0.7058823529411765,0.84375,37,2,208,0.1778846153846154,37,208,2,0.1778846153846154
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77012,192,140,2,50,0.7291666666666666,0.010416666666666666,4.666666666666667,6.3,14.0,1.4083333333333334,12,49,10.351385529570248,0.21230515531261956,0.032469135802469136,0.7643833799061656,0.0,0.33741061226355346,0.06006464507231112,0.004524886877828055,0.7222222222222222,0.7115384615384616,0.76,49,0,229,0.21397379912663755,49,229,0,0.21397379912663755
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77013,192,146,3,43,0.7604166666666666,0.015625,4.866666666666666,6.383561643835616,12.0,1.375,11,28,12.105081952782461,0.1951762700605131,0.031512345679012344,0.7498784366431148,0.0,0.35908807695572403,0.062041937887601456,0.006547619047619048,0.7777777777777778,0.6326530612244898,0.8636363636363636,28,0,187,0.1497326203208556,28,187,0,0.1497326203208556
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77014,192,139,3,50,0.7239583333333334,0.015625,4.633333333333334,6.35251798561151,12.0,1.4083333333333334,10,45,9.776255342203868,0.19958189646511518,0.032469135802469136,0.7463907095773953,0.0,0.3220746247216836,0.058228933442906215,0.006127450980392158,0.7319587628865979,0.7090909090909091,0.725,45,0,219,0.2054794520547945,45,219,0,0.2054794520547945
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77015,192,147,4,41,0.765625,0.020833333333333332,4.9,6.285714285714286,12.0,1.375,11,46,11.205746714536495,0.2017664817970579,0.03145061728395062,0.7519693178993037,0.0,0.3515355559473207,0.05977092550721345,0.010722610722610722,0.7333333333333333,0.7192982456140351,0.8888888888888888,45,1,206,0.21844660194174756,45,206,1,0.21844660194174756
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77016,192,150,0,42,0.78125,0.0,5.0,5.406666666666666,10.0,1.1972222222222222,12,35,13.732802068107588,0.18337242526907685,0.027530864197530862,0.7551403616010258,0.0,0.3724466274466275,0.06222033169131159,0.0,0.7526881720430108,0.7936507936507936,0.8333333333333334,35,0,184,0.19021739130434784,35,184,0,0.19021739130434784
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77017,192,142,3,47,0.7395833333333334,0.015625,4.733333333333333,5.950704225352113,11.0,1.3277777777777777,11,39,10.476578171772168,0.20571002365058208,0.03058641975308642,0.7363852732476259,0.0,0.33636169386169384,0.059471123138521674,0.006869658119658119,0.7222222222222222,0.6724137931034483,0.8636363636363636,39,0,201,0.19402985074626866,39,201,0,0.19402985074626866
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77018,192,146,4,42,0.7604166666666666,0.020833333333333332,4.866666666666666,5.671232876712328,11.0,1.2638888888888888,13,39,11.107400359277875,0.19487053381719086,0.029012345679012345,0.7281644003902283,0.0,0.3425520313020313,0.05865295466805019,0.009047619047619049,0.7450980392156863,0.7758620689655172,0.78125,38,1,213,0.1784037558685446,38,213,1,0.1784037558685446
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77019,192,144,5,43,0.75,0.026041666666666668,4.8,6.527777777777778,12.0,1.4361111111111111,11,37,10.298765558381017,0.21392941131612309,0.03287037037037037,0.7342605475650716,0.0,0.34206465103523936,0.05969201294266916,0.010608076563958917,0.7894736842105263,0.7213114754098361,0.6944444444444444,37,0,211,0.17535545023696683,37,211,0,0.17535545023696683
1,ICC-AVOIDABLE-SWITCH-CLASSICAL-BASELINES-FORMAL-v1,classical_independent_gate_descriptive,80c657cb44bdb7ed3ba89fee0e67335da2f7a22236d9ae429265b8f0a7fc03c3,df7cf104d30360df898ef8239b64789c16e0baa9e87c78c52c08a676ecb62eba,ospf_ecmp,stochastic_routing_replicate,qos_only,,0,medium_load,ospf_ecmp,183895110,77020,192,147,4,41,0.765625,0.020833333333333332,4.9,5.8231292517006805,10.0,1.2847222222222223,11,45,11.376039003136142,0.18787362016006767,0.029444444444444447,0.734737466379029,0.0,0.34586088747853455,0.05932570814023064,0.010842490842490842,0.7777777777777778,0.7192982456140351,0.8055555555555556,45,0,197,0.22842639593908629,45,197,0,0.22842639593908629
