t,pid,name,src,dst,cur,act,hop,nCand,masked,qAct,delayAct,rhoAct,relAct,tremAct,reward,done,failCode
26,3,local_q_life_export,22,9,2,3,4,3,1,20,6.57341522555727,0.0630749916159559,0.987431001006085,999,-0.654574510151331,0,0
26,3,local_q_life_export,22,9,3,9,5,2,2,1,13.2469796037175,0.0527371138708013,0.988671546335504,6,2.27645255084877,1,0
26,3,local_q_life_export,18,9,18,17,1,3,1,0,7.01309191109043,0.032116255343481,0.991146049358782,999,-0.0902298050175933,0,0
26,3,local_q_life_export,18,9,17,16,2,2,2,3,6.82725277629796,0.0338875378802424,0.990933495454371,999,-0.166031836452844,0,0
26,3,local_q_life_export,18,9,16,15,3,3,1,18,6.67910670221489,0.0373454911339986,0.99051854106392,999,-0.578728404949591,0,0
26,3,local_q_life_export,18,9,15,9,4,3,1,1,13.5061429320072,0.0550208106626984,0.988397502720476,7,2.30051010410885,1,0
26,3,local_q_life_export,8,9,8,9,1,4,0,1,6.57341522555727,0.0452102556962928,0.989574769316445,999,2.89096081513059,1,0
26,3,local_q_life_export,13,9,13,14,1,4,0,5,6.5135753573481,0.0319683702937614,0.991163795564749,999,-0.203995868479944,0,0
26,3,local_q_life_export,13,9,14,15,2,3,1,19,6.57341522555727,0.0377213803726159,0.990473434355286,999,-0.601595242797673,0,0
26,3,local_q_life_export,13,9,15,9,3,3,1,1,13.5061429320072,0.0650208106626984,0.987197502720476,7,2.29057010410885,1,0
26,3,local_q_life_export,5,9,5,4,1,4,0,1,6.82725277629796,0.0231861439107736,0.992217662730707,999,-0.0998390952916362,0,0
26,3,local_q_life_export,5,9,4,3,2,2,2,21,6.67910670221489,0.0546393587680812,0.98844327694783,999,-0.679251842711202,0,0
26,3,local_q_life_export,5,9,3,9,3,3,1,1,13.2469796037175,0.0627371138708013,0.987471546335504,6,2.26651255084877,1,0
26,3,local_q_life_export,16,9,16,15,1,4,0,20,6.67910670221489,0.0473454911339986,0.98931854106392,999,-0.644223960505147,0,0
26,3,local_q_life_export,16,9,15,9,2,3,1,1,13.5061429320072,0.0750208106626984,0.985997502720476,7,2.28063010410885,1,0
26,3,local_q_life_export,24,9,24,19,1,4,0,2,7.23065108389114,0.0402235393103992,0.990173175282752,999,-0.164721959476301,0,0
26,3,local_q_life_export,24,9,19,20,2,3,1,4,6.5135753573481,0.0312092015292285,0.991254895816493,999,-0.175463476950221,0,0
26,3,local_q_life_export,24,9,20,21,3,3,1,9,6.57341522555727,0.0507273429708867,0.988912718843494,999,-0.336745391842576,0,0
26,3,local_q_life_export,24,9,21,22,4,3,1,2,6.67910670221489,0.0484593446361647,0.98918487864366,999,-0.7453311308863,0,0
26,3,local_q_life_export,24,9,22,16,5,2,2,4,13.8724697412795,0.0331982958879072,0.991016204493451,9,-0.727067037620998,0,0
26,3,local_q_life_export,24,9,16,15,6,3,1,21,6.67910670221489,0.0573454911339986,0.98811854106392,999,-0.681941738282924,0,0
26,3,local_q_life_export,24,9,15,9,7,2,2,1,13.5061429320072,0.0850208106626984,0.984797502720476,7,2.27069010410885,1,0
26,3,local_q_life_export,7,9,7,8,1,4,0,2,6.5135753573481,0.0446761247525146,0.989638865029698,999,-0.133294043078612,0,0
26,3,local_q_life_export,7,9,8,9,2,3,1,1,6.57341522555727,0.0552102556962928,0.988374769316445,999,2.88102081513059,1,0
27,3,local_q_life_export,2,3,2,3,1,4,0,19,6.67910670221489,0.0401912453887757,0.990177050553347,999,2.39066513754338,1,0
27,3,local_q_life_export,12,22,12,11,1,3,1,0,7.23065108389114,0.00917976203803151,0.993898428555436,999,-0.078308889312012,0,0
27,3,local_q_life_export,12,22,11,10,2,3,1,1,7.01309191109043,0.0226706994259913,0.992279516068881,999,-0.108618700213386,0,0
27,3,local_q_life_export,12,22,10,4,3,3,1,0,13.7168975872037,0.00889949420597926,0.993932060695283,7,-0.636405262315216,0,0
27,3,local_q_life_export,12,22,4,5,4,2,2,0,7.01309191109043,0.0182523791509255,0.992809714501889,999,-0.676449112082193,0,0
27,3,local_q_life_export,12,22,5,6,5,2,2,0,7.23065108389114,0.0129268128997126,0.993448782452034,999,-0.682033457868523,0,0
27,3,local_q_life_export,12,22,6,1,6,2,2,0,7.47293776387799,0.0107198295948055,0.993713620448623,999,-0.691954050462788,0,0
27,3,local_q_life_export,12,22,1,2,7,3,1,0,6.57341522555727,0.0196436062728709,0.992642767247256,999,-0.0558481575647488,0,0
27,3,local_q_life_export,12,22,2,3,8,3,1,19,6.67910670221489,0.0501912453887757,0.988977050553347,999,-0.619274862456617,0,0
27,3,local_q_life_export,12,22,3,21,9,2,2,7,13.9678591771973,0.00809535869807629,0.994028556956231,9,-0.790217523183528,0,0
27,3,local_q_life_export,12,22,21,22,10,3,1,0,6.82725277629796,0.0321526395498906,0.991141683254013,999,2.91902598582086,1,0
27,3,local_q_life_export,2,12,2,1,1,4,0,1,6.57341522555727,0.0296436062728709,0.991442767247255,999,-0.0935659353425266,0,0
27,3,local_q_life_export,2,12,1,6,2,3,1,1,7.47293776387799,0.0207198295948055,0.992513620448623,999,-0.129671828240565,0,0
27,3,local_q_life_export,2,12,6,12,3,3,1,0,13.9678591771973,0.00638821116459532,0.994233414660249,9,2.4059238259092,1,0
27,3,local_q_life_export,11,17,11,17,1,4,0,0,13.9678591771973,0.00246288455077364,0.994704453853907,9,2.40982560056333,1,0
27,3,local_q_life_export,3,9,3,9,1,4,0,0,13.5061429320072,0.0400054126289407,0.990199350484527,6,2.30392747324647,1,0
27,3,local_q_life_export,12,9,12,7,1,3,1,0,7.47293776387799,0.012750279188554,0.993469966497374,999,-0.0939723173589735,0,0
27,3,local_q_life_export,12,9,7,8,2,3,1,0,6.57341522555727,0.0300718686138831,0.991391375766334,999,-0.0662138503317148,0,0
27,3,local_q_life_export,12,9,8,9,3,3,1,0,6.67910670221489,0.035865640632961,0.990696123124045,999,2.92274256644844,1,0
27,3,local_q_life_export,7,9,7,8,1,4,0,1,6.57341522555727,0.0400718686138831,0.990191375766334,999,-0.103931628109493,0,0
27,3,local_q_life_export,7,9,8,9,2,3,1,0,6.67910670221489,0.045865640632961,0.989496123124045,999,2.91280256644844,1,0
27,3,local_q_life_export,10,9,10,9,1,4,0,0,6.82725277629796,0.0365668613025606,0.990611976643693,999,2.91463824939871,1,0
27,3,local_q_life_export,14,9,14,15,1,4,0,19,6.67910670221489,0.0262467592049387,0.991850388895407,999,-0.595474043189883,0,0
27,3,local_q_life_export,14,9,15,9,2,3,1,0,13.7168975872037,0.0522614458644841,0.988728626496262,7,2.32049295773623,1,0
27,3,local_q_life_export,19,9,19,20,1,4,0,2,6.57341522555727,0.0226650608410757,0.992280192699071,999,-0.1144070389611,0,0
27,3,local_q_life_export,19,9,20,21,2,3,1,8,6.67910670221489,0.0334000386339877,0.990991995363921,999,-0.297028847386802,0,0
27,3,local_q_life_export,19,9,21,22,3,3,1,0,6.82725277629796,0.0421526395498906,0.989941683254013,999,-0.690914014179141,0,0
27,3,local_q_life_export,19,9,22,16,4,2,2,2,13.9678591771973,0.023759062738349,0.992148912471398,9,-0.666898356110671,0,0
27,3,local_q_life_export,19,9,16,15,5,3,1,20,6.82725277629796,0.0370400201236992,0.990555197585156,999,-0.641387626025062,0,0
27,3,local_q_life_export,19,9,15,9,6,2,2,0,13.7168975872037,0.0622614458644841,0.987528626496262,7,2.31055295773623,1,0
27,3,local_q_life_export,17,9,17,16,1,3,1,3,7.01309191109043,0.0241381458341333,0.992103422499904,999,-0.165632897498635,0,0
27,3,local_q_life_export,17,9,16,10,2,3,1,2,13.8724697412795,0.00508506717471895,0.994389791939034,8,-0.6664835993912,0,0
27,3,local_q_life_export,17,9,10,9,3,3,1,0,6.82725277629796,0.0465668613025606,0.989411976643693,999,2.90469824939871,1,0
27,3,local_q_life_export,6,9,6,5,1,4,0,1,7.23065108389114,0.0229268128997126,0.992248782452035,999,-0.119751235646301,0,0
27,3,local_q_life_export,6,9,5,4,2,3,1,1,7.01309191109043,0.0282523791509255,0.991609714501889,999,-0.114166889859971,0,0
27,3,local_q_life_export,6,9,4,3,3,2,2,20,6.82725277629796,0.0355516473224447,0.990733802321307,999,-0.639908183460615,0,0
27,3,local_q_life_export,6,9,3,9,4,3,1,0,13.5061429320072,0.0500054126289407,0.988999350484527,6,2.29398747324647,1,0
27,3,local_q_life_export,21,9,21,22,1,4,0,1,6.82725277629796,0.0521526395498906,0.988741683254013,999,-0.728631791956919,0,0
27,3,local_q_life_export,21,9,22,23,2,2,2,0,7.01309191109043,0.0273432813453866,0.991718806238554,999,-0.685485468863487,0,0
27,3,local_q_life_export,21,9,23,24,3,2,2,0,7.23065108389114,0.0347382003168616,0.990831415961977,999,-0.703713976961169,0,0
27,3,local_q_life_export,21,9,24,19,4,3,1,0,7.47293776387799,0.0276229466207196,0.991685246405514,999,-0.108755748786546,0,0
27,3,local_q_life_export,21,9,19,20,5,3,1,3,6.57341522555727,0.0326650608410757,0.991080192699071,999,-0.152124816738878,0,0
27,3,local_q_life_export,21,9,20,2,6,2,2,1,13.8724697412795,0.0216830734614223,0.992398031184629,8,-0.655204239862405,0,0
27,3,local_q_life_export,21,9,2,3,7,3,1,21,6.67910670221489,0.0601912453887757,0.987777050553347,999,-0.684770418012173,0,0
27,3,local_q_life_export,21,9,3,9,8,2,2,0,13.5061429320072,0.0600054126289407,0.987799350484527,6,2.28404747324647,1,0
27,3,local_q_life_export,14,9,14,13,1,4,0,0,6.57341522555727,0.0230826036615688,0.992230087560612,999,-0.659266520969115,0,0
27,3,local_q_life_export,14,9,13,18,2,3,1,0,7.47293776387799,0.0157050735534821,0.993115391173582,999,-0.696909382957712,0,0
27,3,local_q_life_export,14,9,18,17,3,2,2,0,7.23065108389114,0.0231639404389146,0.99222032714733,999,-0.0922091626424897,0,0
27,3,local_q_life_export,14,9,17,16,4,2,2,4,7.01309191109043,0.0341381458341333,0.990903422499904,999,-0.203350675276413,0,0
27,3,local_q_life_export,14,9,16,15,5,3,1,21,6.82725277629796,0.0470400201236992,0.989355197585156,999,-0.67910540380284,0,0
27,3,local_q_life_export,14,9,15,9,6,2,2,0,13.7168975872037,0.0722614458644841,0.986328626496262,7,2.30061295773623,1,0
27,3,local_q_life_export,4,9,4,3,1,3,1,22,6.82725277629796,0.0455516473224447,0.989533802321307,999,-0.70540373901617,0,0
27,3,local_q_life_export,4,9,3,9,2,3,1,0,13.5061429320072,0.0700054126289407,0.986599350484527,6,2.27410747324647,1,0
27,3,local_q_life_export,16,9,16,10,1,4,0,3,13.8724697412795,0.0150850671747189,0.993189791939034,8,-0.704201377168978,0,0
27,3,local_q_life_export,16,9,10,9,2,3,1,0,6.82725277629796,0.0565668613025606,0.988211976643693,999,2.89475824939871,1,0
28,3,local_q_life_export,22,15,22,21,1,3,1,6,7.01309191109043,0.0341839517524398,0.990897925789707,999,-0.258951761914765,0,0
28,3,local_q_life_export,22,15,21,20,2,3,1,1,6.82725277629796,0.0238700212486932,0.992135597450157,999,-0.700518869365528,0,0
28,3,local_q_life_export,22,15,20,14,3,3,1,0,13.8724697412795,0.00382047130588206,0.994541543443294,7,-0.639135321256306,0,0
28,3,local_q_life_export,22,15,14,15,4,3,1,19,6.82725277629796,0.0199357175627163,0.992607713892474,999,2.40339182849833,1,0
28,3,local_q_life_export,21,3,21,22,1,4,0,0,7.01309191109043,0.0441839517524398,0.989697925789707,999,-0.702225095248098,0,0
28,3,local_q_life_export,21,3,22,23,2,2,2,0,7.23065108389114,0.0205388047399626,0.992535343431205,999,-0.689599777757731,0,0
28,3,local_q_life_export,21,3,23,24,3,2,2,0,7.47293776387799,0.0246060101742739,0.992047278779087,999,-0.705756913958779,0,0
28,3,local_q_life_export,21,3,24,19,4,3,1,0,7.73216465780204,0.0206926206413958,0.992516885523033,999,-0.114828349459301,0,0
28,3,local_q_life_export,21,3,19,20,5,3,1,2,6.67910670221489,0.0234657834625916,0.992184105984489,999,-0.120487531079768,0,0
28,3,local_q_life_export,21,3,20,2,6,2,2,0,13.9678591771973,0.0174256904037823,0.992908917151546,8,-0.627964095121223,0,0
28,3,local_q_life_export,21,3,2,3,7,3,1,20,6.82725277629796,0.0386051849638267,0.990367377804341,999,2.35705660012385,1,0
28,3,local_q_life_export,9,6,9,8,1,4,0,0,6.82725277629796,0.0307261023481286,0.991312867718225,999,-0.0795560362005892,0,0
28,3,local_q_life_export,9,6,8,7,2,3,1,0,6.67910670221489,0.0275395277376357,0.991695256671484,999,-0.0689812773336062,0,0
28,3,local_q_life_export,9,6,7,12,3,3,1,0,7.73216465780204,0.0125126535537047,0.993498481573555,999,-0.106697462174136,0,0
28,3,local_q_life_export,9,6,12,6,4,2,2,0,14,0.00901351614052743,0.993918378063137,9,2.40170723162298,1,0
28,3,local_q_life_export,24,17,24,23,1,4,0,1,7.47293776387799,0.0346060101742739,0.990847278779087,999,-0.143474691736557,0,0
28,3,local_q_life_export,24,17,23,22,2,2,2,1,7.23065108389114,0.0305388047399626,0.991335343431204,999,-0.727317555535509,0,0
28,3,local_q_life_export,24,17,22,16,3,2,2,2,14,0.0185674845060919,0.992771901859269,9,-0.663344968487944,0,0
28,3,local_q_life_export,24,17,16,17,4,3,1,0,7.23065108389114,0.0242759802087733,0.992086882374947,999,2.90668546982627,1,0
28,3,local_q_life_export,22,14,22,21,1,3,1,7,7.01309191109043,0.0541839517524398,0.988497925789707,999,-0.306609539692543,0,0
28,3,local_q_life_export,22,14,21,20,2,3,1,3,6.82725277629796,0.0338700212486932,0.990935597450157,999,-0.166014424921084,0,0
28,3,local_q_life_export,22,14,20,14,3,3,1,1,13.8724697412795,0.0138204713058821,0.993341543443294,7,2.32314690096592,1,0
28,3,local_q_life_export,7,9,7,8,1,4,0,1,6.67910670221489,0.0375395277376357,0.990495256671484,999,-0.106699055111384,0,0
28,3,local_q_life_export,7,9,8,9,2,3,1,0,6.82725277629796,0.0407261023481286,0.990112867718225,999,2.91050396379941,1,0
28,3,local_q_life_export,3,9,3,4,1,4,0,0,7.01309191109043,0.0305534060273446,0.991333591276719,999,-0.688676332797354,0,0
28,3,local_q_life_export,3,9,4,10,2,2,2,1,13.8724697412795,0.0103947218132886,0.993752633382405,7,-0.673447904038446,0,0
28,3,local_q_life_export,3,9,10,9,3,3,1,0,7.01309191109043,0.0366117737164083,0.990606587154031,999,2.90530164971972,1,0
28,3,local_q_life_export,11,9,11,10,1,4,0,2,7.23065108389114,0.0179688846842952,0.992843733837885,999,-0.142600832777954,0,0
28,3,local_q_life_export,11,9,10,9,2,3,1,0,7.01309191109043,0.0466117737164083,0.989406587154031,999,2.89536164971972,1,0
28,3,local_q_life_export,15,9,15,9,1,4,0,0,13.8724697412795,0.0452437952254663,0.989570744572944,7,2.31968989476763,1,0
28,3,local_q_life_export,17,9,17,16,1,3,1,3,7.23065108389114,0.0342759802087733,0.990886882374947,999,-0.186587863507063,0,0
28,3,local_q_life_export,17,9,16,15,2,3,1,19,7.01309191109043,0.0313720110680346,0.991235358671836,999,-0.617267803985577,0,0
28,3,local_q_life_export,17,9,15,9,3,3,1,0,13.8724697412795,0.0552437952254663,0.988370744572944,7,2.30974989476763,1,0
28,3,local_q_life_export,24,9,24,19,1,4,0,1,7.73216465780204,0.0306926206413958,0.991316885523033,999,-0.152546127237079,0,0
28,3,local_q_life_export,24,9,19,20,2,3,1,4,6.67910670221489,0.0334657834625916,0.990984105984489,999,-0.185983086635323,0,0
28,3,local_q_life_export,24,9,20,21,3,3,1,8,6.82725277629796,0.0438700212486932,0.989735597450157,999,-0.314843313809973,0,0
28,3,local_q_life_export,24,9,21,22,4,3,1,2,7.01309191109043,0.0641839517524398,0.987297925789707,999,-0.777660650803654,0,0
28,3,local_q_life_export,24,9,22,16,5,2,2,4,14,0.0285674845060919,0.991571901859269,9,-0.7288405240435,0,0
28,3,local_q_life_export,24,9,16,15,6,3,1,20,7.01309191109043,0.0413720110680346,0.990035358671836,999,-0.654985581763355,0,0
28,3,local_q_life_export,24,9,15,9,7,2,2,0,13.8724697412795,0.0652437952254663,0.987170744572944,7,2.29980989476763,1,0
28,3,local_q_life_export,3,9,3,9,1,4,0,0,13.7168975872037,0.0440029769459174,0.98971964276649,6,2.28941616155557,1,0
28,3,local_q_life_export,11,9,11,10,1,4,0,3,7.23065108389114,0.0279688846842952,0.991643733837885,999,-0.180318610555731,0,0
28,3,local_q_life_export,11,9,10,9,2,3,1,0,7.01309191109043,0.0566117737164083,0.988206587154031,999,2.88542164971972,1,0
28,3,local_q_life_export,22,9,22,21,1,3,1,9,7.01309191109043,0.0741839517524398,0.986097925789707,999,-0.382045095248098,0,0
28,3,local_q_life_export,22,9,21,20,2,3,1,5,6.82725277629796,0.0538700212486932,0.988535597450157,999,-0.841449980476639,0,0
28,3,local_q_life_export,22,9,20,2,3,3,1,1,13.9678591771973,0.0274256904037823,0.991708917151546,8,-0.665681872899,0,0
28,3,local_q_life_export,22,9,2,3,4,3,1,20,6.82725277629796,0.0486051849638267,0.989167377804341,999,-0.652883399876149,0,0
28,3,local_q_life_export,22,9,3,9,5,2,2,0,13.7168975872037,0.0540029769459174,0.98851964276649,6,2.27947616155557,1,0
28,3,local_q_life_export,13,9,13,14,1,4,0,1,6.67910670221489,0.0181954320138628,0.992816548158336,999,-0.0874710239619538,0,0
28,3,local_q_life_export,13,9,14,15,2,3,1,21,6.82725277629796,0.0299357175627163,0.991407713892474,999,-0.662103727057223,0,0
28,3,local_q_life_export,13,9,15,9,3,3,1,0,13.8724697412795,0.0752437952254663,0.985970744572944,7,2.28986989476763,1,0
28,3,local_q_life_export,17,9,17,16,1,3,1,5,7.23065108389114,0.0442759802087733,0.989686882374947,999,-0.252083419062618,0,0
28,3,local_q_life_export,17,9,16,15,2,3,1,22,7.01309191109043,0.0513720110680346,0.988835358671836,999,-0.720481137318911,0,0
28,3,local_q_life_export,17,9,15,9,3,3,1,0,13.8724697412795,0.0852437952254663,0.984770744572944,7,2.27992989476763,1,0
28,3,local_q_life_export,21,9,21,22,1,4,0,3,7.01309191109043,0.0841839517524398,0.984897925789707,999,-0.825318428581432,0,0
28,3,local_q_life_export,21,9,22,23,2,2,2,2,7.23065108389114,0.0405388047399626,0.990135343431204,999,-0.765035333313287,0,0
28,3,local_q_life_export,21,9,23,24,3,2,2,1,7.47293776387799,0.0446060101742739,0.989647278779087,999,-0.753414691736557,0,0
28,3,local_q_life_export,21,9,24,19,4,3,1,2,7.73216465780204,0.0406926206413958,0.990116885523032,999,-0.190263905014857,0,0
28,3,local_q_life_export,21,9,19,20,5,3,1,6,6.67910670221489,0.0434657834625916,0.989784105984489,999,-0.251478642190879,0,0
28,3,local_q_life_export,21,9,20,2,6,2,2,2,13.9678591771973,0.0374256904037823,0.990508917151546,8,-0.703399650676778,0,0
28,3,local_q_life_export,21,9,2,1,7,3,1,0,6.67910670221489,0.021803983450079,0.992383521985991,999,-0.663280146311775,0,0
28,3,local_q_life_export,21,9,1,6,8,2,2,0,7.73216465780204,0.016895906277143,0.992972491246743,999,-0.711054415381234,0,0
28,3,local_q_life_export,21,9,6,5,9,2,2,0,7.47293776387799,0.0181097470948419,0.992826830348619,999,-0.0992996284578238,0,0
28,3,local_q_life_export,21,9,5,4,10,2,2,1,7.23065108389114,0.021038808533009,0.992475342976039,999,-0.117874559305797,0,0
28,3,local_q_life_export,21,9,4,3,11,2,2,21,7.01309191109043,0.0405534060273446,0.990133591276719,999,-0.681949666130687,0,0
28,3,local_q_life_export,21,9,3,9,12,1,3,0,13.7168975872037,0.0640029769459174,0.98731964276649,6,2.26953616155557,1,0
29,3,local_q_life_export,13,20,13,14,1,4,0,0,6.82725277629796,0.0155074876076246,0.993139101487085,999,-0.0644287331485282,0,0
29,3,local_q_life_export,13,20,14,20,2,3,1,4,13.9678591771973,0.0131012592182351,0.993427848893812,7,2.23575899265181,1,0
29,3,local_q_life_export,6,17,6,5,1,4,0,0,7.73216465780204,0.0154603609021631,0.99314475669174,999,-0.109627483278504,0,0
29,3,local_q_life_export,6,17,5,11,2,3,1,0,14,0.000366981084758684,0.994955962269829,8,-0.61261477919825,0,0
29,3,local_q_life_export,6,17,11,17,3,3,1,0,13.9678591771973,0.00377002257660903,0.994547597290807,9,2.40852630536565,1,0
29,3,local_q_life_export,8,20,8,7,1,4,0,0,6.82725277629796,0.0261467402556996,0.991862391169316,999,-0.675004150280715,0,0
29,3,local_q_life_export,8,20,7,12,2,3,1,0,8,0.0123819594545376,0.993514164865456,999,-0.719959319349462,0,0
29,3,local_q_life_export,8,20,12,6,3,2,2,0,13.9678591771973,0.0104574338772901,0.993745107934725,9,-0.598120981467223,0,0
29,3,local_q_life_export,8,20,6,1,4,3,1,0,8,0.0147927484524287,0.993224870185709,999,-0.122355643613366,0,0
29,3,local_q_life_export,8,20,1,2,5,2,2,0,6.82725277629796,0.0174921908975435,0.992900937092295,999,-0.0664015282187076,0,0
29,3,local_q_life_export,8,20,2,20,6,2,2,4,14,0.0260841297220803,0.99186990443335,8,2.25071126394514,1,0
29,3,local_q_life_export,9,17,9,10,1,4,0,1,7.23065108389114,0.0366364755440246,0.990603622934717,999,-0.133378640314747,0,0
29,3,local_q_life_export,9,17,10,11,2,3,1,1,7.47293776387799,0.0208828865763624,0.992494053610837,999,-0.129833906880233,0,0
29,3,local_q_life_export,9,17,11,17,3,3,1,0,13.9678591771973,0.013770022576609,0.993347597290807,9,2.39858630536565,1,0
29,3,local_q_life_export,20,21,20,21,1,4,0,7,7.01309191109043,0.0351285116867813,0.990784578597586,999,2.71233156773272,1,0
29,3,local_q_life_export,6,24,6,5,1,4,0,1,7.73216465780204,0.0254603609021631,0.99194475669174,999,-0.747345261056282,0,0
29,3,local_q_life_export,6,24,5,4,2,3,1,0,7.47293776387799,0.017071344693155,0.992951438636821,999,-0.698267456470547,0,0
29,3,local_q_life_export,6,24,4,3,3,2,2,19,7.23065108389114,0.0278043733150395,0.991663475202195,999,-1.22459953069914,0,0
29,3,local_q_life_export,6,24,3,2,4,3,1,1,7.01309191109043,0.0322328517301047,0.991132057792387,999,-0.118123479603675,0,0
29,3,local_q_life_export,6,24,2,1,5,3,1,1,6.82725277629796,0.0274921908975435,0.991700937092295,999,-0.104119305996485,0,0
29,3,local_q_life_export,6,24,1,19,6,2,2,0,13.9678591771973,0.00400750708665509,0.994519099149601,7,-0.644090706618284,0,0
29,3,local_q_life_export,6,24,19,24,7,3,1,0,8,0.0278809413527677,0.991654287037668,999,2.8646346926437,1,0
29,3,local_q_life_export,1,9,1,2,1,4,0,2,6.82725277629796,0.0374921908975435,0.990500937092295,999,-0.141837083774263,0,0
29,3,local_q_life_export,1,9,2,3,2,3,1,20,7.01309191109043,0.0422328517301047,0.989932057792387,999,-0.655841257381453,0,0
29,3,local_q_life_export,1,9,3,9,3,3,1,0,13.8724697412795,0.0407016373202546,0.990115803521569,6,2.28491908543969,1,0
29,3,local_q_life_export,10,9,10,9,1,4,0,0,7.23065108389114,0.0466364755440246,0.989403622934717,999,2.88445913746303,1,0
29,3,local_q_life_export,8,9,8,9,1,4,0,0,7.01309191109043,0.0278993562914707,0.991652077245023,999,2.91396179264011,1,0
29,3,local_q_life_export,23,9,23,22,1,3,1,1,7.47293776387799,0.0277963426069794,0.991664438887162,999,-0.136705882174666,0,0
29,3,local_q_life_export,23,9,22,21,2,2,2,7,7.23065108389114,0.0518011734638419,0.988783859184339,999,-0.315119016713712,0,0
29,3,local_q_life_export,23,9,21,20,3,3,1,4,7.01309191109043,0.0451285116867813,0.989584578597586,999,-0.814275098933945,0,0
29,3,local_q_life_export,23,9,20,14,4,3,1,1,13.9678591771973,0.0231012592182351,0.992227848893812,7,-0.690847674014852,0,0
29,3,local_q_life_export,23,9,14,15,5,3,1,20,7.01309191109043,0.021964644659494,0.992364242640861,999,-0.635694659553266,0,0
29,3,local_q_life_export,23,9,15,9,6,2,2,0,13.9678591771973,0.0523840873740065,0.988713909515119,7,2.30782297257609,1,0
29,3,local_q_life_export,14,9,14,15,1,4,0,21,7.01309191109043,0.031964644659494,0.991164242640861,999,-0.673412437331044,0,0
29,3,local_q_life_export,14,9,15,9,2,3,1,0,13.9678591771973,0.0623840873740065,0.987513909515119,7,2.29788297257609,1,0
29,3,local_q_life_export,18,9,18,17,1,3,1,0,7.73216465780204,0.0100320919827717,0.993796148962067,999,-0.104231783972629,0,0
29,3,local_q_life_export,18,9,17,16,2,2,2,3,7.47293776387799,0.0298517891148253,0.991417785306221,999,-0.194304551559021,0,0
29,3,local_q_life_export,18,9,16,10,3,3,1,2,14,0.00758823282035248,0.994089412061558,8,-0.675348258978986,0,0
29,3,local_q_life_export,18,9,10,9,4,3,1,0,7.23065108389114,0.0566364755440246,0.988203622934717,999,2.87451913746303,1,0
29,3,local_q_life_export,5,9,5,4,1,4,0,1,7.47293776387799,0.027071344693155,0.991751438636821,999,-0.135985234248325,0,0
29,3,local_q_life_export,5,9,4,3,2,2,2,21,7.23065108389114,0.0378043733150395,0.990463475202195,999,-0.690095086254691,0,0
29,3,local_q_life_export,5,9,3,9,3,3,1,0,13.8724697412795,0.0507016373202546,0.988915803521569,6,2.27497908543969,1,0
29,3,local_q_life_export,1,9,1,2,1,4,0,3,6.82725277629796,0.0474921908975435,0.989300937092295,999,-0.179554861552041,0,0
29,3,local_q_life_export,1,9,2,3,2,3,1,22,7.01309191109043,0.0522328517301047,0.988732057792387,999,-0.721336812937008,0,0
29,3,local_q_life_export,1,9,3,9,3,3,1,0,13.8724697412795,0.0607016373202546,0.987715803521569,6,2.26503908543969,1,0
29,3,local_q_life_export,4,9,4,10,1,3,1,3,13.9678591771973,0.0112170969973087,0.993653948360323,7,-0.734590372322807,0,0
29,3,local_q_life_export,4,9,10,9,2,3,1,0,7.23065108389114,0.0666364755440246,0.987003622934717,999,2.86457913746303,1,0
29,3,local_q_life_export,18,9,18,13,1,3,1,0,8,0.00777578474992835,0.994066905830009,999,-0.11538078169308,0,0
29,3,local_q_life_export,18,9,13,14,2,3,1,2,6.82725277629796,0.0255074876076246,0.991939101487085,999,-0.129924288704084,0,0
29,3,local_q_life_export,18,9,14,8,3,3,1,0,13.8724697412795,0.00103467045146716,0.994875839545824,6,-0.675651949492732,0,0
29,3,local_q_life_export,18,9,8,9,4,3,1,0,7.01309191109043,0.0378993562914707,0.990452077245023,999,2.9040217926401,1,0
30,3,local_q_life_export,12,17,12,11,1,3,1,0,8,0.00319103290907749,0.994617076050911,999,-0.110823538363275,0,0
30,3,local_q_life_export,12,17,11,17,2,3,1,0,13.8724697412795,0.013073512417135,0.993431178509944,9,2.40404810826006,1,0
30,3,local_q_life_export,14,9,14,15,1,4,0,19,7.23065108389114,0.0230805545627217,0.992230333452473,999,-0.619904054859332,0,0
30,3,local_q_life_export,14,9,15,9,2,3,1,0,14,0.0398112480557036,0.990222650233316,7,2.31871333371835,1,0
30,3,local_q_life_export,5,13,5,6,1,4,0,0,8,0.0195031984961897,0.992659616180457,999,-0.127037830956864,0,0
30,3,local_q_life_export,5,13,6,1,2,3,1,0,8.26783534219796,0.0136360116488358,0.99336367860214,999,-0.134597614340492,0,0
30,3,local_q_life_export,5,13,1,19,3,3,1,0,14,0.0077041288976603,0.994075504532281,7,-0.64937218983856,0,0
30,3,local_q_life_export,5,13,19,13,4,3,1,0,13.9678591771973,0.00182162313435274,0.994781405223878,6,2.31879634774459,1,0
30,3,local_q_life_export,23,15,23,22,1,3,1,0,7.73216465780204,0.0207879884338387,0.992505441387939,999,-0.11492314504499,0,0
30,3,local_q_life_export,23,15,22,21,2,2,2,5,7.47293776387799,0.033990645405113,0.990921122551386,999,-0.253974130267122,0,0
30,3,local_q_life_export,23,15,21,20,3,3,1,2,7.23065108389114,0.0303206814277297,0.991361518228672,999,-0.754878518740927,0,0
