scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio
frequent_break,mappo,7,11007,192,52,57,83,0.2708333333333333,0.296875,1.7333333333333334,9.692307692307692,19.89999999999999,2.2805555555555554,26,10,-36.22328234737451,0.3146067415730337,0.16666666666666666,0.32558139534883723
frequent_break,mappo,7,11008,192,58,36,98,0.3020833333333333,0.1875,1.9333333333333333,7.137931034482759,21.449999999999996,2.611111111111111,19,42,-32.88149147187817,0.29591836734693877,0.31666666666666665,0.29411764705882354
frequent_break,mappo,7,11009,192,44,60,88,0.22916666666666666,0.3125,1.4666666666666666,8.022727272727273,17.85,2.629166666666667,19,24,-37.344598611181574,0.21052631578947367,0.288135593220339,0.18421052631578946
frequent_break,mappo,7,11010,192,55,52,85,0.2864583333333333,0.2708333333333333,1.8333333333333333,9.50909090909091,21.89999999999999,2.4194444444444443,23,30,-37.6773508625779,0.3333333333333333,0.2727272727272727,0.21428571428571427
frequent_break,mappo,7,11011,192,52,52,88,0.2708333333333333,0.2708333333333333,1.7333333333333334,9.942307692307692,23.349999999999987,2.415277777777778,18,11,-36.74352405944628,0.36585365853658536,0.16666666666666666,0.25
frequent_break,mappo,7,11012,192,46,79,67,0.23958333333333334,0.4114583333333333,1.5333333333333334,7.608695652173913,17.0,2.0569444444444445,16,19,-38.639083592294206,0.2696629213483146,0.1864406779661017,0.25
frequent_break,mappo,7,11013,192,60,55,77,0.3125,0.2864583333333333,2.0,5.8,14.149999999999991,2.0347222222222223,19,8,-36.42672957082962,0.3958333333333333,0.23809523809523808,0.21212121212121213
frequent_break,mappo,7,11014,192,40,49,103,0.20833333333333334,0.2552083333333333,1.3333333333333333,6.2,12.049999999999997,2.5277777777777777,25,6,-37.97629227235891,0.10416666666666667,0.24074074074074073,0.40476190476190477
frequent_break,mappo,7,11015,192,67,36,89,0.3489583333333333,0.1875,2.2333333333333334,7.895522388059701,17.39999999999999,2.3,18,8,-29.603309101541235,0.375,0.3050847457627119,0.35555555555555557
frequent_break,mappo,7,11016,192,36,72,84,0.1875,0.375,1.2,9.527777777777779,22.5,2.386111111111111,22,18,-42.67631298293918,0.20754716981132076,0.0196078431372549,0.37142857142857144
frequent_break,mappo,7,11017,192,57,46,89,0.296875,0.23958333333333334,1.9,8.228070175438596,19.599999999999987,2.3805555555555555,18,7,-35.389312136134194,0.3763440860215054,0.046875,0.5428571428571428
frequent_break,mappo,7,11018,192,57,45,90,0.296875,0.234375,1.9,7.526315789473684,13.599999999999987,2.584722222222222,22,17,-35.21375088461182,0.3372093023255814,0.28169014084507044,0.22857142857142856
frequent_break,mappo,7,11019,192,61,38,93,0.3177083333333333,0.19791666666666666,2.033333333333333,7.278688524590164,16.0,2.4875,19,6,-32.508847862488125,0.3469387755102041,0.2833333333333333,0.29411764705882354
frequent_break,mappo,7,11020,192,42,44,106,0.21875,0.22916666666666666,1.4,8.80952380952381,23.64999999999997,2.7875,22,42,-34.51986912869668,0.2621359223300971,0.1836734693877551,0.15
frequent_break,mappo,42,11001,192,37,65,90,0.19270833333333334,0.3385416666666667,1.2333333333333334,9.783783783783784,24.199999999999996,2.6319444444444446,15,207,-40.14921802705464,0.2727272727272727,0.1,0.1590909090909091
frequent_break,mappo,42,11002,192,27,72,93,0.140625,0.375,0.9,6.814814814814815,14.099999999999998,2.611111111111111,23,169,-43.423294447895536,0.18181818181818182,0.1,0.11764705882352941
frequent_break,mappo,42,11003,192,25,96,71,0.13020833333333334,0.5,0.8333333333333334,9.32,17.0,2.2180555555555554,13,180,-44.96152335968053,0.1595744680851064,0.11940298507462686,0.06451612903225806
frequent_break,mappo,42,11004,192,37,80,75,0.19270833333333334,0.4166666666666667,1.2333333333333334,7.594594594594595,18.0,2.066666666666667,13,168,-39.78202295694677,0.22429906542056074,0.10869565217391304,0.20512820512820512
frequent_break,mappo,42,11005,192,40,74,78,0.20833333333333334,0.3854166666666667,1.3333333333333333,8.375,18.049999999999997,2.126388888888889,15,172,-38.74517143204209,0.22935779816513763,0.0851063829787234,0.3055555555555556
frequent_break,mappo,42,11006,192,35,48,109,0.18229166666666666,0.25,1.1666666666666667,9.371428571428572,21.299999999999997,2.904166666666667,16,224,-37.69421042730582,0.21621621621621623,0.04081632653061224,0.28125
frequent_break,mappo,42,11007,192,30,99,63,0.15625,0.515625,1.0,8.0,15.099999999999994,1.926388888888889,14,185,-43.02723083946105,0.1797752808988764,0.08333333333333333,0.20930232558139536
frequent_break,mappo,42,11008,192,41,52,99,0.21354166666666666,0.2708333333333333,1.3666666666666667,9.560975609756097,20.0,2.6083333333333334,20,240,-39.32962694047725,0.23469387755102042,0.16666666666666666,0.23529411764705882
frequent_break,mappo,42,11009,192,17,79,96,0.08854166666666667,0.4114583333333333,0.5666666666666667,11.294117647058824,22.799999999999997,2.683333333333333,19,202,-43.86559653856571,0.10526315789473684,0.05084745762711865,0.10526315789473684
frequent_break,mappo,42,11010,192,21,88,83,0.109375,0.4583333333333333,0.7,8.761904761904763,20.0,2.397222222222222,14,151,-45.25824628880924,0.13095238095238096,0.10606060606060606,0.07142857142857142
frequent_break,mappo,42,11011,192,35,72,85,0.18229166666666666,0.375,1.1666666666666667,7.8,18.299999999999997,2.5305555555555554,13,198,-43.2928043911112,0.21951219512195122,0.16666666666666666,0.13636363636363635
frequent_break,mappo,42,11012,192,30,82,80,0.15625,0.4270833333333333,1.0,9.2,16.549999999999997,2.2805555555555554,19,187,-41.322018445235685,0.19101123595505617,0.13559322033898305,0.11363636363636363
frequent_break,mappo,42,11013,192,42,71,79,0.21875,0.3697916666666667,1.4,9.904761904761905,20.949999999999996,2.4930555555555554,15,208,-39.39886465652809,0.28125,0.12698412698412698,0.21212121212121213
frequent_break,mappo,42,11014,192,22,57,113,0.11458333333333333,0.296875,0.7333333333333333,10.954545454545455,25.749999999999996,2.816666666666667,19,210,-42.83828815573222,0.07291666666666667,0.1111111111111111,0.21428571428571427
frequent_break,mappo,42,11015,192,37,54,101,0.19270833333333334,0.28125,1.2333333333333334,9.675675675675675,19.199999999999996,2.7847222222222223,17,213,-34.405461238335775,0.23863636363636365,0.13559322033898305,0.17777777777777778
frequent_break,mappo,42,11016,192,38,81,73,0.19791666666666666,0.421875,1.2666666666666666,9.736842105263158,22.15,2.1152777777777776,12,172,-43.61624505724456,0.22641509433962265,0.11764705882352941,0.22857142857142856
frequent_break,mappo,42,11017,192,37,54,101,0.19270833333333334,0.28125,1.2333333333333334,9.702702702702704,19.199999999999996,2.8152777777777778,20,201,-38.61940763663828,0.20430107526881722,0.09375,0.34285714285714286
frequent_break,mappo,42,11018,192,28,69,95,0.14583333333333334,0.359375,0.9333333333333333,9.178571428571429,20.65,2.8305555555555557,17,248,-41.1179626400108,0.1511627906976744,0.09859154929577464,0.22857142857142856
frequent_break,mappo,42,11019,192,32,59,101,0.16666666666666666,0.3072916666666667,1.0666666666666667,8.28125,18.45,2.640277777777778,14,229,-41.252509962139214,0.1836734693877551,0.13333333333333333,0.17647058823529413
frequent_break,mappo,42,11020,192,34,49,109,0.17708333333333334,0.2552083333333333,1.1333333333333333,7.9411764705882355,23.0,2.7736111111111112,21,244,-37.148605387848114,0.18446601941747573,0.14285714285714285,0.2
frequent_break,mappo,1024,11001,192,33,72,87,0.171875,0.375,1.1,8.151515151515152,18.39999999999999,2.5805555555555557,13,216,-43.64189792237604,0.2159090909090909,0.13333333333333333,0.13636363636363635
frequent_break,mappo,1024,11002,192,22,70,100,0.11458333333333333,0.3645833333333333,0.7333333333333333,6.681818181818182,15.849999999999998,2.7,18,223,-45.41885901439265,0.125,0.12857142857142856,0.058823529411764705
frequent_break,mappo,1024,11003,192,20,83,89,0.10416666666666667,0.4322916666666667,0.6666666666666666,9.8,18.05,2.408333333333333,16,209,-46.223176267420776,0.11702127659574468,0.1044776119402985,0.06451612903225806
frequent_break,mappo,1024,11004,192,31,73,88,0.16145833333333334,0.3802083333333333,1.0333333333333334,6.838709677419355,17.0,2.3930555555555557,14,198,-42.025569446713796,0.18691588785046728,0.15217391304347827,0.10256410256410256
frequent_break,mappo,1024,11005,192,29,76,87,0.15104166666666666,0.3958333333333333,0.9666666666666667,9.03448275862069,19.799999999999994,2.2180555555555554,14,191,-42.112778561405214,0.1559633027522936,0.10638297872340426,0.19444444444444445
frequent_break,mappo,1024,11006,192,19,61,112,0.09895833333333333,0.3177083333333333,0.6333333333333333,6.947368421052632,15.599999999999966,2.9069444444444446,15,258,-42.4769710522128,0.11711711711711711,0.04081632653061224,0.125
frequent_break,mappo,1024,11007,192,18,92,82,0.09375,0.4791666666666667,0.6,9.833333333333334,19.19999999999999,2.3194444444444446,16,201,-45.64965456071731,0.10112359550561797,0.05,0.13953488372093023
frequent_break,mappo,1024,11008,192,39,51,102,0.203125,0.265625,1.3,8.820512820512821,23.1,2.7291666666666665,12,266,-41.344697976867856,0.21428571428571427,0.18333333333333332,0.20588235294117646
frequent_break,mappo,1024,11009,192,21,80,91,0.109375,0.4166666666666667,0.7,8.047619047619047,17.0,2.5347222222222223,19,215,-44.51331675997015,0.10526315789473684,0.1016949152542373,0.13157894736842105
frequent_break,mappo,1024,11010,192,22,89,81,0.11458333333333333,0.4635416666666667,0.7333333333333333,9.136363636363637,19.849999999999998,2.341666666666667,12,214,-47.55677528015648,0.13095238095238096,0.10606060606060606,0.09523809523809523
frequent_break,mappo,1024,11011,192,31,70,91,0.16145833333333334,0.3645833333333333,1.0333333333333334,7.161290322580645,18.0,2.5388888888888888,10,235,-44.57981331496949,0.17073170731707318,0.18181818181818182,0.11363636363636363
frequent_break,mappo,1024,11012,192,25,80,87,0.13020833333333334,0.4166666666666667,0.8333333333333334,8.56,20.39999999999999,2.4055555555555554,16,185,-42.19536309501944,0.1797752808988764,0.0847457627118644,0.09090909090909091
frequent_break,mappo,1024,11013,192,26,71,95,0.13541666666666666,0.3697916666666667,0.8666666666666667,9.26923076923077,22.75,2.547222222222222,18,239,-43.280401428314576,0.1875,0.07936507936507936,0.09090909090909091
frequent_break,mappo,1024,11014,192,16,59,117,0.08333333333333333,0.3072916666666667,0.5333333333333333,8.0,16.25,2.8180555555555555,12,233,-44.58090376930608,0.052083333333333336,0.09259259259259259,0.14285714285714285
frequent_break,mappo,1024,11015,192,27,54,111,0.140625,0.28125,0.9,7.407407407407407,16.4,2.9458333333333333,20,258,-38.13743725301565,0.17045454545454544,0.15254237288135594,0.06666666666666667
frequent_break,mappo,1024,11016,192,24,88,80,0.125,0.4583333333333333,0.8,6.958333333333333,15.549999999999994,2.1194444444444445,15,200,-48.832538179905015,0.12264150943396226,0.13725490196078433,0.11428571428571428
frequent_break,mappo,1024,11017,192,28,59,105,0.14583333333333334,0.3072916666666667,0.9333333333333333,8.392857142857142,17.299999999999997,2.9055555555555554,20,254,-41.63850160817097,0.15053763440860216,0.109375,0.2
frequent_break,mappo,1024,11018,192,20,70,102,0.10416666666666667,0.3645833333333333,0.6666666666666666,7.95,22.1,3.047222222222222,24,291,-45.91461821777555,0.10465116279069768,0.09859154929577464,0.11428571428571428
frequent_break,mappo,1024,11019,192,22,62,108,0.11458333333333333,0.3229166666666667,0.7333333333333333,8.409090909090908,21.749999999999996,2.7916666666666665,14,235,-44.62717430709185,0.11224489795918367,0.1,0.14705882352941177
frequent_break,mappo,1024,11020,192,30,49,113,0.15625,0.2552083333333333,1.0,6.633333333333334,18.19999999999999,2.8319444444444444,14,264,-39.31683526968752,0.17475728155339806,0.14285714285714285,0.125
frequent_break,delay_only,-1,11001,192,41,60,91,0.21354166666666666,0.3125,1.3666666666666667,7.682926829268292,19.0,2.6152777777777776,16,137,-34.90713202133787,0.26136363636363635,0.15,0.20454545454545456
frequent_break,delay_only,-1,11002,192,23,67,102,0.11979166666666667,0.3489583333333333,0.7666666666666667,7.6521739130434785,16.9,2.588888888888889,13,111,-37.24006232757559,0.14772727272727273,0.08571428571428572,0.11764705882352941
frequent_break,delay_only,-1,11003,192,16,98,78,0.08333333333333333,0.5104166666666666,0.5333333333333333,8.75,13.5,2.1458333333333335,18,107,-42.39252149823042,0.09574468085106383,0.04477611940298507,0.12903225806451613
frequent_break,delay_only,-1,11004,192,34,84,74,0.17708333333333334,0.4375,1.1333333333333333,7.617647058823529,16.699999999999996,1.988888888888889,24,126,-38.04262240976263,0.19626168224299065,0.13043478260869565,0.1794871794871795
frequent_break,delay_only,-1,11005,192,31,71,90,0.16145833333333334,0.3697916666666667,1.0333333333333334,7.225806451612903,16.5,2.3097222222222222,15,116,-35.11149810959752,0.13761467889908258,0.10638297872340426,0.3055555555555556
frequent_break,delay_only,-1,11006,192,26,46,120,0.13541666666666666,0.23958333333333334,0.8666666666666667,7.5,13.75,3.0722222222222224,15,146,-33.71461297327062,0.14414414414414414,0.12244897959183673,0.125
frequent_break,delay_only,-1,11007,192,22,102,68,0.11458333333333333,0.53125,0.7333333333333333,9.318181818181818,20.9,1.9013888888888888,15,88,-40.45913704316638,0.16853932584269662,0.08333333333333333,0.046511627906976744
frequent_break,delay_only,-1,11008,192,29,60,103,0.15104166666666666,0.3125,0.9666666666666667,4.9655172413793105,13.399999999999991,2.626388888888889,13,137,-37.44856069122589,0.15306122448979592,0.11666666666666667,0.20588235294117646
frequent_break,delay_only,-1,11009,192,24,80,88,0.125,0.4166666666666667,0.8,9.791666666666666,18.699999999999996,2.522222222222222,14,129,-38.28748942753445,0.11578947368421053,0.1016949152542373,0.18421052631578946
frequent_break,delay_only,-1,11010,192,35,86,71,0.18229166666666666,0.4479166666666667,1.1666666666666667,8.114285714285714,17.299999999999997,2.047222222222222,13,125,-39.31078139230736,0.21428571428571427,0.13636363636363635,0.19047619047619047
frequent_break,delay_only,-1,11011,192,29,70,93,0.15104166666666666,0.3645833333333333,0.9666666666666667,7.103448275862069,18.599999999999998,2.498611111111111,18,125,-38.473706617374404,0.13414634146341464,0.19696969696969696,0.11363636363636363
frequent_break,delay_only,-1,11012,192,35,72,85,0.18229166666666666,0.375,1.1666666666666667,7.628571428571429,18.299999999999997,2.3513888888888888,20,113,-37.22296174617754,0.19101123595505617,0.2033898305084746,0.13636363636363635
frequent_break,delay_only,-1,11013,192,28,66,98,0.14583333333333334,0.34375,0.9333333333333333,9.464285714285714,22.89999999999999,2.6555555555555554,15,136,-35.17615335571682,0.19791666666666666,0.07936507936507936,0.12121212121212122
frequent_break,delay_only,-1,11014,192,12,69,111,0.0625,0.359375,0.4,4.416666666666667,8.799999999999997,2.870833333333333,20,141,-40.795389856126185,0.03125,0.09259259259259259,0.09523809523809523
frequent_break,delay_only,-1,11015,192,43,51,98,0.22395833333333334,0.265625,1.4333333333333333,8.209302325581396,16.799999999999997,2.6375,14,160,-29.669201613614923,0.2840909090909091,0.1694915254237288,0.17777777777777778
frequent_break,delay_only,-1,11016,192,31,98,63,0.16145833333333334,0.5104166666666666,1.0333333333333334,8.290322580645162,18.0,1.8097222222222222,16,104,-41.776712849058256,0.16981132075471697,0.11764705882352941,0.2
frequent_break,delay_only,-1,11017,192,31,63,98,0.16145833333333334,0.328125,1.0333333333333334,9.0,21.5,2.7805555555555554,18,129,-34.737419263452715,0.20430107526881722,0.125,0.11428571428571428
frequent_break,delay_only,-1,11018,192,18,63,111,0.09375,0.328125,0.6,8.88888888888889,24.0,3.111111111111111,18,125,-35.18014919910469,0.05813953488372093,0.11267605633802817,0.14285714285714285
frequent_break,delay_only,-1,11019,192,44,51,97,0.22916666666666666,0.265625,1.4666666666666666,8.022727272727273,14.850000000000001,2.629166666666667,14,113,-32.54076422932904,0.2653061224489796,0.2,0.17647058823529413
frequent_break,delay_only,-1,11020,192,18,56,118,0.09375,0.2916666666666667,0.6,4.888888888888889,12.599999999999994,3.0652777777777778,18,142,-35.779550062325285,0.06796116504854369,0.12244897959183673,0.125
frequent_break,full_heuristic,-1,11001,192,63,46,83,0.328125,0.23958333333333334,2.1,6.809523809523809,14.899999999999999,2.1666666666666665,12,69,-30.389000178372832,0.36363636363636365,0.2833333333333333,0.3181818181818182
frequent_break,full_heuristic,-1,11002,192,52,54,86,0.2708333333333333,0.28125,1.7333333333333334,6.653846153846154,14.349999999999987,2.088888888888889,12,63,-31.9742222587751,0.3522727272727273,0.18571428571428572,0.23529411764705882
frequent_break,full_heuristic,-1,11003,192,42,89,61,0.21875,0.4635416666666667,1.4,8.095238095238095,15.899999999999991,1.9180555555555556,12,72,-37.30933520432198,0.24468085106382978,0.19402985074626866,0.1935483870967742
frequent_break,full_heuristic,-1,11004,192,66,68,58,0.34375,0.3541666666666667,2.2,6.5,13.75,1.5805555555555555,14,42,-31.823118634493433,0.4205607476635514,0.21739130434782608,0.28205128205128205
frequent_break,full_heuristic,-1,11005,192,49,68,75,0.2552083333333333,0.3541666666666667,1.6333333333333333,7.530612244897959,15.599999999999994,1.9597222222222221,11,66,-32.047136183104755,0.25688073394495414,0.14893617021276595,0.3888888888888889
frequent_break,full_heuristic,-1,11006,192,58,35,99,0.3020833333333333,0.18229166666666666,1.9333333333333333,7.896551724137931,18.0,2.4944444444444445,14,59,-28.649413838300333,0.3333333333333333,0.24489795918367346,0.28125
frequent_break,full_heuristic,-1,11007,192,71,73,48,0.3697916666666667,0.3802083333333333,2.3666666666666667,8.295774647887324,16.0,1.5680555555555555,13,23,-30.207937806141874,0.5056179775280899,0.31666666666666665,0.16279069767441862
frequent_break,full_heuristic,-1,11008,192,60,39,93,0.3125,0.203125,2.0,7.066666666666666,18.049999999999997,2.2069444444444444,15,78,-30.641186575848106,0.3163265306122449,0.3333333333333333,0.2647058823529412
frequent_break,full_heuristic,-1,11009,192,41,65,86,0.21354166666666666,0.3385416666666667,1.3666666666666667,8.634146341463415,16.0,2.2680555555555557,14,73,-34.33087507322768,0.15789473684210525,0.2542372881355932,0.2894736842105263
frequent_break,full_heuristic,-1,11010,192,54,76,62,0.28125,0.3958333333333333,1.8,7.444444444444445,14.349999999999994,1.7569444444444444,10,89,-35.749433661167295,0.2976190476190476,0.2878787878787879,0.23809523809523808
frequent_break,full_heuristic,-1,11011,192,50,54,88,0.2604166666666667,0.28125,1.6666666666666667,8.36,18.099999999999994,2.411111111111111,16,84,-33.31764990586266,0.2804878048780488,0.2727272727272727,0.20454545454545456
frequent_break,full_heuristic,-1,11012,192,45,72,75,0.234375,0.375,1.5,7.133333333333334,16.799999999999997,2.0555555555555554,15,48,-35.1575112181975,0.21348314606741572,0.2542372881355932,0.25
frequent_break,full_heuristic,-1,11013,192,63,50,79,0.328125,0.2604166666666667,2.1,8.793650793650794,19.599999999999994,2.1694444444444443,17,72,-29.674838262817158,0.3645833333333333,0.25396825396825395,0.36363636363636365
frequent_break,full_heuristic,-1,11014,192,19,70,103,0.09895833333333333,0.3645833333333333,0.6333333333333333,5.947368421052632,13.099999999999998,2.6347222222222224,19,88,-38.977074623911776,0.041666666666666664,0.14814814814814814,0.16666666666666666
frequent_break,full_heuristic,-1,11015,192,74,32,86,0.3854166666666667,0.16666666666666666,2.466666666666667,6.608108108108108,11.349999999999994,2.1416666666666666,9,42,-24.217961621886612,0.4431818181818182,0.3220338983050847,0.35555555555555557
frequent_break,full_heuristic,-1,11016,192,54,80,58,0.28125,0.4166666666666667,1.8,7.37037037037037,12.349999999999994,1.601388888888889,13,55,-36.46441436393062,0.29245283018867924,0.2549019607843137,0.2857142857142857
frequent_break,full_heuristic,-1,11017,192,56,52,84,0.2916666666666667,0.2708333333333333,1.8666666666666667,8.517857142857142,17.25,2.326388888888889,11,73,-29.866417095026602,0.3225806451612903,0.234375,0.3142857142857143
frequent_break,full_heuristic,-1,11018,192,44,44,104,0.22916666666666666,0.22916666666666666,1.4666666666666666,8.431818181818182,21.250000000000007,2.713888888888889,20,56,-30.1971620786479,0.1744186046511628,0.30985915492957744,0.2
frequent_break,full_heuristic,-1,11019,192,80,34,78,0.4166666666666667,0.17708333333333334,2.6666666666666665,8.4125,19.049999999999997,2.158333333333333,11,32,-25.90110390014372,0.47959183673469385,0.4,0.2647058823529412
frequent_break,full_heuristic,-1,11020,192,46,45,101,0.23958333333333334,0.234375,1.5333333333333334,6.673913043478261,14.0,2.513888888888889,14,82,-30.614043692374274,0.23300970873786409,0.16326530612244897,0.35
frequent_break,random,-1,11001,192,28,71,93,0.14583333333333334,0.3697916666666667,0.9333333333333333,7.142857142857143,16.599999999999994,2.5680555555555555,18,160,-44.071818323211026,0.14772727272727273,0.1,0.20454545454545456
frequent_break,random,-1,11002,192,19,74,99,0.09895833333333333,0.3854166666666667,0.6333333333333333,7.2105263157894735,14.299999999999994,2.748611111111111,14,180,-45.30597381966997,0.125,0.04285714285714286,0.14705882352941177
frequent_break,random,-1,11003,192,22,90,80,0.11458333333333333,0.46875,0.7333333333333333,8.363636363636363,18.749999999999996,2.2958333333333334,14,138,-46.411555547047,0.1276595744680851,0.1044776119402985,0.0967741935483871
frequent_break,random,-1,11004,192,40,78,74,0.20833333333333334,0.40625,1.3333333333333333,6.8,16.049999999999997,1.9902777777777778,15,153,-42.0126244652259,0.27102803738317754,0.17391304347826086,0.07692307692307693
frequent_break,random,-1,11005,192,40,62,90,0.20833333333333334,0.3229166666666667,1.3333333333333333,8.075,16.049999999999997,2.325,20,145,-37.798300523135815,0.2018348623853211,0.14893617021276595,0.3055555555555556
frequent_break,random,-1,11006,192,24,57,111,0.125,0.296875,0.8,6.416666666666667,15.849999999999998,2.8305555555555557,17,189,-42.53921914185468,0.18018018018018017,0.02040816326530612,0.09375
frequent_break,random,-1,11007,192,32,81,79,0.16666666666666666,0.421875,1.0666666666666667,10.125,20.0,2.154166666666667,15,146,-41.595666382950355,0.2247191011235955,0.05,0.20930232558139536
frequent_break,random,-1,11008,192,40,46,106,0.20833333333333334,0.23958333333333334,1.3333333333333333,6.95,18.049999999999997,2.688888888888889,15,192,-39.74530402937797,0.1836734693877551,0.23333333333333334,0.23529411764705882
frequent_break,random,-1,11009,192,22,80,90,0.11458333333333333,0.4166666666666667,0.7333333333333333,8.727272727272727,16.0,2.5069444444444446,16,136,-43.558095745948506,0.11578947368421053,0.0847457627118644,0.15789473684210525
frequent_break,random,-1,11010,192,29,79,84,0.15104166666666666,0.4114583333333333,0.9666666666666667,8.689655172413794,17.99999999999999,2.3541666666666665,15,130,-44.83665500464605,0.21428571428571427,0.12121212121212122,0.07142857142857142
frequent_break,random,-1,11011,192,25,79,88,0.13020833333333334,0.4114583333333333,0.8333333333333334,6.6,21.99999999999997,2.584722222222222,15,166,-46.10564559066203,0.12195121951219512,0.18181818181818182,0.06818181818181818
frequent_break,random,-1,11012,192,34,81,77,0.17708333333333334,0.421875,1.1333333333333333,9.441176470588236,20.349999999999998,2.2888888888888888,17,120,-40.69968009970338,0.21348314606741572,0.1864406779661017,0.09090909090909091
frequent_break,random,-1,11013,192,34,64,94,0.17708333333333334,0.3333333333333333,1.1333333333333333,10.264705882352942,24.349999999999998,2.5791666666666666,13,176,-41.36105030094643,0.21875,0.1111111111111111,0.18181818181818182
frequent_break,random,-1,11014,192,17,64,111,0.08854166666666667,0.3333333333333333,0.5666666666666667,10.588235294117647,21.199999999999992,2.8125,18,171,-45.020000735156934,0.08333333333333333,0.05555555555555555,0.14285714285714285
frequent_break,random,-1,11015,192,32,53,107,0.16666666666666666,0.2760416666666667,1.0666666666666667,7.8125,16.799999999999997,2.7194444444444446,12,174,-36.913563253157385,0.17045454545454544,0.1694915254237288,0.15555555555555556
frequent_break,random,-1,11016,192,36,75,81,0.1875,0.390625,1.2,8.63888888888889,20.5,2.1458333333333335,18,174,-44.12934807253136,0.16981132075471697,0.17647058823529413,0.2571428571428571
frequent_break,random,-1,11017,192,25,61,106,0.13020833333333334,0.3177083333333333,0.8333333333333334,9.04,21.399999999999977,2.9166666666666665,16,183,-41.47612642037535,0.15053763440860216,0.109375,0.11428571428571428
frequent_break,random,-1,11018,192,29,65,98,0.15104166666666666,0.3385416666666667,0.9666666666666667,10.827586206896552,21.199999999999985,2.8583333333333334,15,227,-42.65997550562475,0.19767441860465115,0.07042253521126761,0.2
frequent_break,random,-1,11019,192,32,58,102,0.16666666666666666,0.3020833333333333,1.0666666666666667,8.84375,19.45,2.6180555555555554,14,181,-43.31542930856864,0.1836734693877551,0.16666666666666666,0.11764705882352941
frequent_break,random,-1,11020,192,38,48,106,0.19791666666666666,0.25,1.2666666666666666,7.842105263157895,17.15,2.8361111111111112,17,182,-38.15591068653119,0.17475728155339806,0.1836734693877551,0.275
