time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
4,8,2,1.2723358540477823,True,100.0,0.995,120,True,1,1
4,3,4,4.596073611995221,True,100.0,0.995,120,False,1,1
4,4,3,4.596073611995221,True,100.0,0.995,120,False,1,1
4,4,5,3.327789383594996,True,100.0,0.995,120,False,1,1
4,5,4,3.327789383594996,True,100.0,0.995,120,False,1,1
4,5,6,1.3849957929096472,True,100.0,0.995,120,False,1,1
4,6,5,1.3849957929096472,True,100.0,0.995,120,False,1,1
4,5,12,0.3219710520095104,True,100.0,0.995,120,True,1,1
4,12,5,0.3219710520095104,True,100.0,0.995,120,True,1,1
4,5,23,3.032240166334197,True,100.0,0.995,120,True,1,1
4,23,5,3.032240166334197,True,100.0,0.995,120,True,1,1
4,5,24,2.3997617503773525,True,100.0,0.995,120,True,1,1
4,24,5,2.3997617503773525,True,100.0,0.995,120,True,1,1
4,6,24,2.6452968377346195,True,100.0,0.995,120,True,1,1
4,24,6,2.6452968377346195,True,100.0,0.995,120,True,1,1
4,7,8,1.0839504633027728,True,100.0,0.995,120,False,1,1
4,8,7,1.0839504633027728,True,100.0,0.995,120,False,1,1
4,8,9,3.609264571526952,True,100.0,0.995,120,False,1,1
4,9,8,3.609264571526952,True,100.0,0.995,120,False,1,1
4,9,10,4.597498764597141,True,100.0,0.995,120,False,1,1
4,10,9,4.597498764597141,True,100.0,0.995,120,False,1,1
4,10,11,0.40144952710202525,True,100.0,0.995,120,False,1,1
4,11,10,0.40144952710202525,True,100.0,0.995,120,False,1,1
4,10,16,1.7246092400268564,True,100.0,0.995,120,True,1,1
4,16,10,1.7246092400268564,True,100.0,0.995,120,True,1,1
4,11,12,4.353281740158969,True,100.0,0.995,120,False,1,1
4,12,11,4.353281740158969,True,100.0,0.995,120,False,1,1
4,11,16,1.9657630155766799,True,100.0,0.995,120,True,1,1
4,16,11,1.9657630155766799,True,100.0,0.995,120,True,1,1
4,12,17,1.2847871497248087,True,100.0,0.995,120,True,1,1
4,17,12,1.2847871497248087,True,100.0,0.995,120,True,1,1
4,13,14,1.4790088712101739,True,100.0,0.995,120,False,1,1
4,14,13,1.4790088712101739,True,100.0,0.995,120,False,1,1
4,14,15,7.991436109656186,True,100.0,0.995,120,False,1,1
4,15,14,7.991436109656186,True,100.0,0.995,120,False,1,1
4,15,16,1.2935413608885638,True,100.0,0.995,120,False,1,1
4,16,15,1.2935413608885638,True,100.0,0.995,120,False,1,1
4,15,21,1.485862041153787,True,100.0,0.995,120,True,1,1
4,21,15,1.485862041153787,True,100.0,0.995,120,True,1,1
4,16,17,4.997124643289112,True,100.0,0.995,120,False,1,1
4,17,16,4.997124643289112,True,100.0,0.995,120,False,1,1
4,16,21,1.3479851054924472,True,100.0,0.995,120,True,1,1
4,21,16,1.3479851054924472,True,100.0,0.995,120,True,1,1
4,17,18,4.248696789641781,True,100.0,0.995,120,False,1,1
4,18,17,4.248696789641781,True,100.0,0.995,120,False,1,1
