time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
6,9,8,3.312637941483965,True,100.0,0.995,120,False,1,1
6,9,10,3.0178070925596603,True,100.0,0.995,120,False,1,1
6,10,9,3.0178070925596603,True,100.0,0.995,120,False,1,1
6,10,11,0.5758384134682524,True,100.0,0.995,120,False,1,1
6,11,10,0.5758384134682524,True,100.0,0.995,120,False,1,1
6,10,17,6.15517834947409,True,100.0,0.995,120,True,1,1
6,17,10,6.15517834947409,True,100.0,0.995,120,True,1,1
6,11,12,3.0060853203447815,True,100.0,0.995,120,False,1,1
6,12,11,3.0060853203447815,True,100.0,0.995,120,False,1,1
6,11,17,6.073579058503658,True,100.0,0.995,120,True,1,1
6,17,11,6.073579058503658,True,100.0,0.995,120,True,1,1
6,12,18,5.7074528973765775,True,100.0,0.995,120,True,1,1
6,18,12,5.7074528973765775,True,100.0,0.995,120,True,1,1
6,13,14,0.9350574808558175,True,100.0,0.995,120,False,1,1
6,14,13,0.9350574808558175,True,100.0,0.995,120,False,1,1
6,14,15,2.6053495997934686,True,100.0,0.995,120,False,1,1
6,15,14,2.6053495997934686,True,100.0,0.995,120,False,1,1
6,15,16,3.5209818066855028,True,100.0,0.995,120,False,1,1
6,16,15,3.5209818066855028,True,100.0,0.995,120,False,1,1
6,16,17,3.5194146912132176,True,100.0,0.995,120,False,1,1
6,17,16,3.5194146912132176,True,100.0,0.995,120,False,1,1
6,16,21,6.465338945245972,True,100.0,0.995,40,True,1,1
6,21,16,6.465338945245972,True,100.0,0.995,40,True,1,1
6,17,18,3.5186303100941645,True,100.0,0.995,120,False,1,1
6,18,17,3.5186303100941645,True,100.0,0.995,120,False,1,1
6,17,23,6.1413321935929694,True,100.0,0.995,120,True,1,1
6,23,17,6.1413321935929694,True,100.0,0.995,120,True,1,1
6,18,24,5.678474088717874,True,100.0,0.995,120,True,1,1
6,24,18,5.678474088717874,True,100.0,0.995,120,True,1,1
6,19,20,3.2971341264996514,True,100.0,0.995,120,False,1,1
6,20,19,3.2971341264996514,True,100.0,0.995,120,False,1,1
6,20,21,3.019975129435693,True,100.0,0.995,120,False,1,1
6,21,20,3.019975129435693,True,100.0,0.995,120,False,1,1
6,21,22,0.6004331289458728,True,100.0,0.995,120,False,1,1
6,22,21,0.6004331289458728,True,100.0,0.995,120,False,1,1
6,22,23,3.022210771018212,True,100.0,0.995,120,False,1,1
6,23,22,3.022210771018212,True,100.0,0.995,120,False,1,1
6,23,24,3.3248181272464397,True,100.0,0.995,120,False,1,1
6,24,23,3.3248181272464397,True,100.0,0.995,120,False,1,1
7,1,2,3.4959515682673117,True,100.0,0.995,120,False,1,1
7,2,1,3.4959515682673117,True,100.0,0.995,120,False,1,1
7,2,3,1.7881526318537377,True,100.0,0.995,120,False,1,1
7,3,2,1.7881526318537377,True,100.0,0.995,120,False,1,1
7,3,4,1.7557251360682704,True,100.0,0.995,120,False,1,1
7,4,3,1.7557251360682704,True,100.0,0.995,120,False,1,1
7,4,5,1.7592908522009545,True,100.0,0.995,120,False,1,1
7,5,4,1.7592908522009545,True,100.0,0.995,120,False,1,1
