scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
medium_load,flat_critic,average_delay_slots,400,6.184547605970388,6.1471557122248495,-0.037391893745537655,-0.02111625521732652,36323.5,0.12076288060643488,0.14001493403644624
medium_load,flat_critic,p95_delay_slots,400,12.25,12.454624999999998,0.20462499999999953,0.0,20974.0,0.0033644024551519264,0.004561901634104307
medium_load,flat_critic,mean_queue_packets,400,1.4837881944444444,1.4620034722222224,-0.02178472222222223,-0.01736111111111105,31168.5,0.00011327120154509307,0.00016780918747421195
medium_load,flat_critic,routing_switches,400,32.895,26.4225,-6.4725,-6.0,12616.0,1.6625594495751134e-29,4.926102072815151e-29
medium_load,flat_critic,global_control_overhead_ratio,400,0.05388142911078568,0.054818415765136755,0.000936986654351071,0.0009527208017850695,10291.0,5.573331419941933e-38,1.9385500591102373e-37
medium_load,no_ppo_protection,delivery_ratio,400,0.6786197916666665,0.6359895833333333,-0.04263020833333333,-0.0390625,3443.0,4.214270945688493e-54,2.3521512255005543e-53
medium_load,no_ppo_protection,drop_rate,400,0.03807291666666667,0.04647135416666667,0.0083984375,0.010416666666666664,12534.0,3.0126804668028373e-19,7.019837980899816e-19
medium_load,no_ppo_protection,throughput_packets_per_slot,400,4.343166666666667,4.070333333333333,-0.2728333333333333,-0.25,3460.5,4.862005735769414e-54,2.6520031286014984e-53
medium_load,no_ppo_protection,average_delay_slots,400,6.184547605970388,6.195166059624824,0.010618453654437088,0.008048708821965178,38835.0,0.584560087271047,0.6099757432393534
medium_load,no_ppo_protection,p95_delay_slots,400,12.25,12.601874999999996,0.351874999999999,0.1249999999999929,22054.0,3.2520470312855983e-06,5.38269853454168e-06
medium_load,no_ppo_protection,mean_queue_packets,400,1.4837881944444444,1.5626354166666667,0.07884722222222221,0.07500000000000007,7192.5,4.4463026777725245e-45,1.8398493839058722e-44
medium_load,no_ppo_protection,routing_switches,400,32.895,44.885,11.99,6.0,21120.5,3.701937486018672e-15,8.004189158959291e-15
medium_load,no_ppo_protection,global_control_overhead_ratio,400,0.05388142911078568,0.052758913920873826,-0.0011225151899118557,-0.0011769393218257797,11488.0,3.9834211434211074e-35,1.2746947658947542e-34
hotspot_high_load,no_queue,delivery_ratio,400,0.25963500000000006,0.25679,-0.002845000000000003,-0.0020000000000000018,31164.0,0.0037823134805622396,0.005099748513117627
hotspot_high_load,no_queue,drop_rate,400,0.17545499999999997,0.175025,-0.00043000000000000037,0.0,31842.0,0.3900827540736671,0.41982000438421574
hotspot_high_load,no_queue,throughput_packets_per_slot,400,4.32725,4.2798333333333325,-0.04741666666666667,-0.033333333333333215,31279.0,0.004462485787911904,0.005917108227065508
hotspot_high_load,no_queue,average_delay_slots,400,10.504719454893404,9.85579479198238,-0.6489246629110232,-0.6064173470442329,2471.0,1.7965799184359524e-59,1.1653491362827799e-58
hotspot_high_load,no_queue,p95_delay_slots,400,20.582749999999997,20.256749999999997,-0.3260000000000002,0.0,23565.5,0.00011733072563914186,0.00017275689664658926
hotspot_high_load,no_queue,mean_queue_packets,400,6.9602916666666665,6.944989583333333,-0.015302083333333338,-0.029166666666666785,32500.0,0.00221035019045514,0.0030487588833864004
hotspot_high_load,no_queue,routing_switches,400,107.1725,47.5175,-59.655,-62.5,317.0,4.2680785607884915e-66,5.391257129417042e-65
hotspot_high_load,no_queue,global_control_overhead_ratio,400,0.03637683547560799,0.03713910267092158,0.0007622671953135946,0.0007455039912440328,5.0,2.8346024760545964e-67,1.128876271707729e-65
hotspot_high_load,no_lifetime,delivery_ratio,400,0.25963500000000006,0.28649499999999994,0.026859999999999985,0.02200000000000002,46.5,1.1698977786562212e-66,1.9727021826211847e-65
hotspot_high_load,no_lifetime,drop_rate,400,0.17545499999999997,0.16560999999999995,-0.009845,-0.009999999999999981,5072.5,2.9242802344833704e-48,1.376131875050998e-47
hotspot_high_load,no_lifetime,throughput_packets_per_slot,400,4.32725,4.774916666666667,0.44766666666666666,0.36666666666666714,55.0,1.2329388641382405e-66,1.9727021826211847e-65
hotspot_high_load,no_lifetime,average_delay_slots,400,10.504719454893404,10.47204662401486,-0.032672830878543536,-0.03876199582829187,35733.5,0.0591318396932656,0.0713147815396168
hotspot_high_load,no_lifetime,p95_delay_slots,400,20.582749999999997,20.551374999999997,-0.03137500000000003,0.0,26807.0,0.7018867976356464,0.7260897906575653
hotspot_high_load,no_lifetime,mean_queue_packets,400,6.9602916666666665,6.778215277777779,-0.18207638888888888,-0.14513888888888893,542.5,2.3026435335836747e-65,2.3026435335836748e-64
hotspot_high_load,no_lifetime,routing_switches,400,107.1725,101.225,-5.9475,5.0,38842.5,0.6463904115369794,0.6715744535449137
hotspot_high_load,no_lifetime,global_control_overhead_ratio,400,0.03637683547560799,0.03650186816185702,0.00012503268624902664,0.00011695735318324393,16903.5,1.1766269756756253e-23,3.103192023759891e-23
hotspot_high_load,no_credit,delivery_ratio,400,0.25963500000000006,0.161955,-0.09768,-0.11000000000000001,2923.5,1.293136871906106e-56,7.569581689206474e-56
hotspot_high_load,no_credit,drop_rate,400,0.17545499999999997,0.226205,0.05075,0.05600000000000001,1811.0,9.672959843908329e-60,6.448639895938886e-59
hotspot_high_load,no_credit,throughput_packets_per_slot,400,4.32725,2.69925,-1.6280000000000001,-1.8333333333333335,2916.0,1.228169933601346e-56,7.369019601608075e-56
hotspot_high_load,no_credit,average_delay_slots,400,10.504719454893404,9.447385581504612,-1.0573338733887943,-0.629575606814412,12130.0,1.2118697545040444e-33,3.777256377674944e-33
hotspot_high_load,no_credit,p95_delay_slots,400,20.582749999999997,20.838749999999994,0.2559999999999992,0.75,27218.0,3.824219268028267e-05,5.845940282336204e-05
hotspot_high_load,no_credit,mean_queue_packets,400,6.9602916666666665,7.748357638888889,0.7880659722222221,0.875,1081.5,2.720042725394138e-63,2.17603418031531e-62
hotspot_high_load,no_credit,routing_switches,400,107.1725,179.1925,72.02,-5.5,30915.0,9.699996902517061e-05,0.00014459622711826675
hotspot_high_load,no_credit,global_control_overhead_ratio,400,0.03637683547560799,0.037455938769749675,0.0010791032941416803,0.0010058280470508357,1073.0,7.794602558498292e-64,6.68108790728425e-63
hotspot_high_load,no_packet_context,delivery_ratio,400,0.25963500000000006,0.26213000000000003,0.0024950000000000016,0.001999999999999988,29161.5,0.00971424584149038,0.012534510763213394
hotspot_high_load,no_packet_context,drop_rate,400,0.17545499999999997,0.17338499999999996,-0.00207,-0.0020000000000000018,24946.5,2.7002389422427048e-05,4.208164585313306e-05
hotspot_high_load,no_packet_context,throughput_packets_per_slot,400,4.32725,4.368833333333333,0.04158333333333331,0.033333333333333215,29271.5,0.011346608616722159,0.014485032276666586
hotspot_high_load,no_packet_context,average_delay_slots,400,10.504719454893404,10.394403645139949,-0.11031580975345484,-0.100727394825328,25798.0,6.355218061820574e-10,1.2105177260610616e-09
hotspot_high_load,no_packet_context,p95_delay_slots,400,20.582749999999997,20.316625,-0.2661249999999995,0.0,19191.5,1.6103549772922806e-05,2.55950459966985e-05
hotspot_high_load,no_packet_context,mean_queue_packets,400,6.9602916666666665,6.927163194444445,-0.03312847222222226,-0.006944444444444198,32847.0,0.002840882092198258,0.003896066869300468
hotspot_high_load,no_packet_context,routing_switches,400,107.1725,176.065,68.8925,66.0,2.0,2.7435019098077916e-67,1.128876271707729e-65
hotspot_high_load,no_packet_context,global_control_overhead_ratio,400,0.03637683547560799,0.03640583855863308,2.9003083025091122e-05,3.54761394980585e-05,34640.5,0.01829420096168127,0.02298747764818589
hotspot_high_load,flat_critic,delivery_ratio,400,0.25963500000000006,0.26385,0.0042150000000000035,0.0020000000000000018,23664.5,7.261235857002262e-08,1.29088637457818e-07
hotspot_high_load,flat_critic,drop_rate,400,0.17545499999999997,0.17446999999999996,-0.000985,0.0,29444.5,0.027158796670369283,0.03359851134478674
hotspot_high_load,flat_critic,throughput_packets_per_slot,400,4.32725,4.3975,0.07024999999999998,0.03333333333333344,23838.0,1.1604270722767656e-07,2.03286494413448e-07
hotspot_high_load,flat_critic,average_delay_slots,400,10.504719454893404,10.520568950142671,0.015849495249267608,-0.0011488739258913583,38396.0,0.5140950396034213,0.5459416349770846
hotspot_high_load,flat_critic,p95_delay_slots,400,20.582749999999997,20.474124999999997,-0.10862499999999997,0.0,23215.5,0.0433963794063145,0.053138423762834085
hotspot_high_load,flat_critic,mean_queue_packets,400,6.9602916666666665,6.9278854166666655,-0.032406250000000025,-0.020833333333333037,30327.0,3.280744590397794e-05,5.04729936984276e-05
hotspot_high_load,flat_critic,routing_switches,400,107.1725,100.3175,-6.855,-9.5,27922.5,4.670040726916922e-06,7.676779277123708e-06
hotspot_high_load,flat_critic,global_control_overhead_ratio,400,0.03637683547560799,0.036384797500330635,7.962024722646244e-06,4.398010583210599e-06,38159.0,0.4500741377158115,0.4822222904097981
hotspot_high_load,no_ppo_protection,delivery_ratio,400,0.25963500000000006,0.260515,0.0008800000000000019,0.0020000000000000018,32399.0,0.10779567106779663,0.12558718959354948
hotspot_high_load,no_ppo_protection,drop_rate,400,0.17545499999999997,0.17465499999999998,-0.0007999999999999999,0.0,29741.5,0.05775319769308921,0.07000387599162329
hotspot_high_load,no_ppo_protection,throughput_packets_per_slot,400,4.32725,4.341916666666667,0.014666666666666628,0.033333333333333215,32672.0,0.13908539703425093,0.15895473946771535
hotspot_high_load,no_ppo_protection,average_delay_slots,400,10.504719454893404,10.442242827638333,-0.06247662725506867,-0.04628592492801076,32699.0,0.0013803437247318145,0.0019373245259393886
hotspot_high_load,no_ppo_protection,p95_delay_slots,400,20.582749999999997,20.488999999999997,-0.09374999999999968,0.0,25306.0,0.15463790670548425,0.17506178117601992
hotspot_high_load,no_ppo_protection,mean_queue_packets,400,6.9602916666666665,6.94175,-0.018541666666666703,-0.00416666666666643,36845.5,0.15954151944806128,0.1789250685398818
hotspot_high_load,no_ppo_protection,routing_switches,400,107.1725,89.3775,-17.795,-24.0,24836.0,9.600234070768682e-11,1.8885706368725275e-10
hotspot_high_load,no_ppo_protection,global_control_overhead_ratio,400,0.03637683547560799,0.03646507448743313,8.82390118251363e-05,9.49911253207078e-05,23219.5,2.9690550523550445e-13,6.250642215484304e-13
