scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
frequent_break,no_lifetime,drop_rate,150,0.28291666666666665,0.020069444444444445,-0.26284722222222223,-0.2578125,0.0,2.2887430303438367e-26,3.348696256155991e-25
frequent_break,no_lifetime,throughput_packets_per_slot,150,2.044666666666667,4.726222222222223,2.6815555555555557,2.65,0.0,2.2943118799072757e-26,3.348696256155991e-25
frequent_break,no_lifetime,average_delay_slots,150,7.483386208655811,5.973941249327264,-1.5094449593285455,-1.5567597630574905,505.0,3.7872498293587173e-22,2.0198665756579827e-21
frequent_break,no_lifetime,p95_delay_slots,150,15.98,11.82833333333333,-4.1516666666666655,-4.0,221.0,6.021820764854063e-24,4.1292485244713574e-23
frequent_break,no_lifetime,mean_queue_packets,150,2.0414814814814815,1.349425925925926,-0.6920555555555555,-0.6423611111111113,3.0,2.4417576867804103e-26,3.348696256155991e-25
frequent_break,no_lifetime,routing_switches,150,48.24,12.933333333333334,-35.306666666666665,-30.5,29.5,6.048574144408555e-26,6.263675262060224e-25
frequent_break,no_lifetime,global_control_overhead_ratio,150,0.053703423687795265,0.057632067090065485,0.0039286434022702274,0.004129435866949294,780.0,5.154299790634111e-20,2.356251332861308e-19
frequent_break,no_credit,delivery_ratio,150,0.31947916666666665,0.2636805555555556,-0.055798611111111104,-0.04427083333333334,1075.0,5.961195722716306e-16,1.7341660284265616e-15
frequent_break,no_credit,drop_rate,150,0.28291666666666665,0.3051041666666667,0.0221875,0.015625,2923.5,2.9145260186314346e-06,5.829052037262869e-06
frequent_break,no_credit,throughput_packets_per_slot,150,2.044666666666667,1.6875555555555555,-0.3571111111111111,-0.2833333333333333,1056.0,4.3263871119909436e-16,1.2979161335972831e-15
frequent_break,no_credit,average_delay_slots,150,7.483386208655811,7.76870733413617,0.28532112548036026,0.29753373313343356,4009.0,0.0019198304921287295,0.0032911379865063935
frequent_break,no_credit,p95_delay_slots,150,15.98,17.536666666666665,1.556666666666666,2.0,2948.5,1.4636811219895247e-06,3.0546388632824863e-06
frequent_break,no_credit,mean_queue_packets,150,2.0414814814814815,2.2482129629629632,0.2067314814814815,0.1972222222222222,938.0,7.696919868760903e-19,2.8910022033944247e-18
frequent_break,no_credit,routing_switches,150,48.24,44.85333333333333,-3.3866666666666667,-12.0,4747.0,0.18080647630068747,0.2591343673746558
frequent_break,no_credit,global_control_overhead_ratio,150,0.053703423687795265,0.055894821503586344,0.0021913978157910687,0.0021582497882188106,939.0,7.829797634193234e-19,2.8910022033944247e-18
frequent_break,no_packet_context,delivery_ratio,150,0.31947916666666665,0.32069444444444445,0.0012152777777777782,0.0,4601.0,0.7873232377235045,0.8215546828419178
frequent_break,no_packet_context,drop_rate,150,0.28291666666666665,0.2847569444444445,0.001840277777777776,0.0,4344.5,0.5894635701399549,0.658005845737624
frequent_break,no_packet_context,throughput_packets_per_slot,150,2.044666666666667,2.0524444444444443,0.007777777777777768,0.0,4644.5,0.8600647346929037,0.869118047689671
frequent_break,no_packet_context,average_delay_slots,150,7.483386208655811,7.34119582522857,-0.1421903834272387,-0.16158958001063306,4153.0,0.004623131010415406,0.007786325912278578
frequent_break,no_packet_context,p95_delay_slots,150,15.98,15.971333333333332,-0.00866666666666704,-0.40000000000000213,4961.5,0.7069821741978695,0.7625875137415221
frequent_break,no_packet_context,mean_queue_packets,150,2.0414814814814815,2.0279907407407403,-0.013490740740740732,-0.011805555555555514,4834.0,0.12006821817497933,0.180102327262469
frequent_break,no_packet_context,routing_switches,150,48.24,78.25333333333333,30.013333333333332,31.0,29.5,4.117638192517535e-26,4.941165831021042e-25
frequent_break,no_packet_context,global_control_overhead_ratio,150,0.053703423687795265,0.05379389973783795,9.047605004268429e-05,3.035573122994739e-05,5301.0,0.49760649339373775,0.568693135307129
frequent_break,flat_critic,delivery_ratio,150,0.31947916666666665,0.31635416666666666,-0.003125,0.0,4031.5,0.4165738303294678,0.4998885963953613
frequent_break,flat_critic,drop_rate,150,0.28291666666666665,0.28055555555555556,-0.0023611111111111137,-0.005208333333333315,3860.0,0.10849669845713378,0.16532830241087051
frequent_break,flat_critic,throughput_packets_per_slot,150,2.044666666666667,2.024666666666667,-0.019999999999999993,0.0,4030.5,0.4152182261363667,0.4998885963953613
frequent_break,flat_critic,average_delay_slots,150,7.483386208655811,7.3379047652835405,-0.14548144337226834,-0.04795698924731173,4633.0,0.05341031103499001,0.08545649765598402
frequent_break,flat_critic,p95_delay_slots,150,15.98,15.705666666666666,-0.274333333333333,-0.07499999999999929,4419.5,0.18085419389689517,0.2591343673746558
frequent_break,flat_critic,mean_queue_packets,150,2.0414814814814815,2.049185185185185,0.007703703703703697,0.009722222222222299,4655.5,0.10069013632851444,0.15590730786350623
frequent_break,flat_critic,routing_switches,150,48.24,52.086666666666666,3.8466666666666667,3.5,4336.5,0.059134108483776045,0.09306351499086066
frequent_break,flat_critic,global_control_overhead_ratio,150,0.053703423687795265,0.053820970296269026,0.0001175466084737635,9.225930844125249e-05,5077.0,0.2719695401878536,0.3677334627892105
frequent_break,no_ppo_protection,delivery_ratio,150,0.31947916666666665,0.3234027777777777,0.003923611111111109,0.005208333333333315,4637.5,0.3033562767049809,0.3831868758378706
frequent_break,no_ppo_protection,drop_rate,150,0.28291666666666665,0.2813541666666667,-0.0015625000000000023,0.0,4230.0,0.28555908010032294,0.3750896209355664
frequent_break,no_ppo_protection,throughput_packets_per_slot,150,2.044666666666667,2.069777777777778,0.025111111111111105,0.033333333333333215,4636.5,0.3024997392985437,0.3831868758378706
frequent_break,no_ppo_protection,average_delay_slots,150,7.483386208655811,7.491325992403387,0.007939783747578406,-0.04337164750957845,5458.0,0.7012075036882459,0.7625875137415221
frequent_break,no_ppo_protection,p95_delay_slots,150,15.98,16.345999999999993,0.3659999999999988,0.0,4461.0,0.26242978157934493,0.36511969611039297
frequent_break,no_ppo_protection,mean_queue_packets,150,2.0414814814814815,2.0523425925925927,0.010861111111111094,-0.004166666666666763,5204.5,0.46794409560612205,0.5412365443155146
frequent_break,no_ppo_protection,routing_switches,150,48.24,55.96666666666667,7.726666666666667,5.0,3069.5,7.24329557203231e-06,1.4190946426838814e-05
frequent_break,no_ppo_protection,global_control_overhead_ratio,150,0.053703423687795265,0.05402895200882224,0.00032552832102697156,0.00010035643684562154,4414.0,0.019155804527141,0.031168766688229425
