schema_version,evaluation_role,spec_sha256,training_freeze_sha256,job_id,arm,environment_variant,selected_checkpoint_sha256,decision_forced_switch_cost,scenario,policy,policy_seed,workload_seed,generated,delivered,dropped,backlog,delivery_ratio,drop_rate,throughput_packets_per_slot,average_delay_slots,p95_delay_slots,mean_queue_packets,max_queue_packets,routing_switches,episode_reward,global_delay_cost,global_queue_cost,global_load_imbalance,global_switch_cost,global_throughput_reward,global_control_overhead_ratio,global_drop_cost,class_0_delivery_ratio,class_1_delivery_ratio,class_2_delivery_ratio,avoidable_routing_switches,forced_routing_switches,switch_opportunities,avoidable_switch_rate,decision_avoidable_switches,decision_switch_opportunities,decision_forced_switches,decision_avoidable_switch_rate
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77001,192,157,0,35,0.8177083333333334,0.0,5.233333333333333,5.853503184713376,10.0,1.2083333333333333,7,28,10.571467578834772,0.1999621942818771,0.027561728395061724,0.6784023170859688,0.05718193012697657,0.3295062741695869,0.053421009794293164,0.0,0.8181818181818182,0.7704918032786885,0.90625,24,4,221,0.1085972850678733,24,221,4,0.1085972850678733
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77002,192,146,2,44,0.7604166666666666,0.010416666666666666,4.866666666666666,5.890410958904109,9.75,1.2555555555555555,9,29,10.234984012746159,0.1922866533238859,0.028888888888888888,0.7124346429538291,0.06375392581274934,0.3268080895712474,0.05650624083952465,0.0037037037037037034,0.826530612244898,0.7407407407407407,0.625,27,2,245,0.11020408163265306,27,245,2,0.11020408163265306
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77003,192,148,0,44,0.7708333333333334,0.0,4.933333333333334,6.0608108108108105,11.0,1.2777777777777777,12,36,10.975575109909354,0.20327038479120665,0.029382716049382716,0.7176875307042866,0.08192114659219922,0.3433172748304328,0.05852505977639073,0.0,0.8282828282828283,0.7213114754098361,0.6875,31,5,244,0.12704918032786885,31,244,5,0.12704918032786885
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77004,192,149,2,41,0.7760416666666666,0.010416666666666666,4.966666666666667,5.899328859060403,11.0,1.261111111111111,8,41,10.878579641915207,0.18362357549266137,0.028919753086419756,0.7159772304282401,0.09118748354042472,0.33661025363811753,0.056405750944596746,0.004183006535947712,0.8411214953271028,0.6458333333333334,0.7567567567567568,36,5,235,0.15319148936170213,36,235,5,0.15319148936170213
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77005,192,153,0,39,0.796875,0.0,5.1,5.8431372549019605,10.0,1.2236111111111112,9,28,12.854846109209923,0.19817116211822522,0.02802469135802469,0.7451883102498988,0.06720287065875302,0.37155364243599537,0.06062094203607911,0.0,0.8494623655913979,0.7611940298507462,0.71875,25,3,223,0.11210762331838565,25,223,3,0.11210762331838565
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77006,192,151,0,41,0.7864583333333334,0.0,5.033333333333333,5.264900662251655,9.0,1.0972222222222223,10,22,12.370463566686247,0.1916087522890074,0.025277777777777777,0.7125167266875911,0.05228039933922287,0.35591300856006747,0.059385045160932085,0.0,0.7717391304347826,0.8059701492537313,0.7878787878787878,18,4,197,0.09137055837563451,18,197,4,0.09137055837563451
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77007,192,143,4,45,0.7447916666666666,0.020833333333333332,4.766666666666667,6.2027972027972025,10.900000000000006,1.3416666666666666,11,32,9.462389876748919,0.2071953107940005,0.030833333333333334,0.7134607960627345,0.0731254693019399,0.32879388857330033,0.0581473238897881,0.009263448969331322,0.7238095238095238,0.7678571428571429,0.7741935483870968,28,4,234,0.11965811965811966,28,234,4,0.11965811965811966
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77008,192,149,0,43,0.7760416666666666,0.0,4.966666666666667,5.832214765100671,10.599999999999994,1.2361111111111112,10,34,11.744532856579385,0.19933923159439285,0.028425925925925927,0.7146475510396082,0.07807995109465699,0.35328939850998686,0.05933650809301509,0.0,0.7444444444444445,0.7962962962962963,0.8125,31,3,206,0.15048543689320387,31,206,3,0.15048543689320387
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77009,192,150,1,41,0.78125,0.005208333333333333,5.0,5.42,10.0,1.1458333333333333,12,24,12.138357680827799,0.1949594399996047,0.026358024691358027,0.7334480640503519,0.05411025521319639,0.3581397306397307,0.058992658292802196,0.0027777777777777775,0.7419354838709677,0.803030303030303,0.8484848484848485,22,2,238,0.09243697478991597,22,238,2,0.09243697478991597
1,selected_checkpoint_selection_panel_recheck,58fd1e77faafefcb67631c3a568116ad60ce2ba3c90c12de1262d6a3709caaf6,153b5cd85305f3f4c9a03fd549eea3e06785a0d1a447b96ec9005098c7d25742,medium_load/reward_shaped_control/seed_179055553,reward_shaped_control,proposed,4209602456e042358ea0beddb78057bfd77aad9b05ef3e0ff1608c65ad3f8e26,0,medium_load,reward_shaped_control,179055553,77010,192,145,3,44,0.7552083333333334,0.015625,4.833333333333333,5.917241379310345,10.799999999999983,1.2819444444444446,9,23,9.18907724384088,0.20646420027645263,0.02947530864197531,0.6918126831993809,0.048887127950595445,0.3175175460933975,0.05562709625342281,0.007083333333333332,0.7159090909090909,0.75,0.8409090909090909,20,3,220,0.09090909090909091,20,220,3,0.09090909090909091
