scenario,policy,metric,n,policy_seed_count,workload_seed_count,mean,std,policy_seed_mean_std,ci95_low,ci95_high,bootstrap_standard_error,ci_method,ci_resamples,confidence_level
frequent_break,full_heuristic,global_drop_cost,50,1,50,0.10699332805424136,0.030366366725280196,0.0,0.09890076770815967,0.11551688939505762,0.0042885897554400245,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,delivery_ratio,50,1,50,0.4144791666666666,0.11047085252716317,0.0,0.3852083333333334,0.4444817708333334,0.01544481109687561,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,drop_rate,50,1,50,0.21375,0.0828800918376414,0.0,0.19093750000000004,0.23771093749999997,0.011800267568062435,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,throughput_packets_per_slot,50,1,50,2.6526666666666667,0.7070134561738443,0.0,2.4533333333333336,2.8433666666666664,0.09962462546235876,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,average_delay_slots,50,1,50,7.679266533287466,0.9269749744689814,0.0,7.421228744984169,7.9341388459314945,0.13010532160504687,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,p95_delay_slots,50,1,50,16.862999999999996,2.355514805727189,0.0,16.197925,17.523999999999997,0.3353100249643131,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,mean_queue_packets,50,1,50,1.9678888888888886,0.2986878480739544,0.0,1.8868604166666667,2.049642361111111,0.041373518029556515,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,routing_switches,50,1,50,60.38,24.939019505135942,0.0,53.64,67.28149999999998,3.473905784955106,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,episode_reward,50,1,50,-6.500161669199099,5.17630548956265,0.0,-7.921883981460421,-5.115819301240713,0.7176881275843521,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_delay_cost,50,1,50,0.24482384085947584,0.027756824904167025,0.0,0.23711782558699956,0.2526919993796647,0.0039002542982959896,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_queue_cost,50,1,50,0.04556358024691358,0.007005221875763421,0.0,0.043549274691358025,0.04753550925925925,0.0009982393169488484,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_load_imbalance,50,1,50,0.7267165575848238,0.021323903085293416,0.0,0.720813742195988,0.732822220354982,0.003028968530085425,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_switch_cost,50,1,50,0.11958983409253633,0.04517078475544678,0.0,0.1067846155067556,0.13199164643188543,0.006410411371251061,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_throughput_reward,50,1,50,0.16622300282737756,0.04869711002079502,0.0,0.15252564156232895,0.17925720101306786,0.006900951272000307,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_control_overhead_ratio,50,1,50,0.05524184957785269,0.0040482373538470355,0.0,0.054192315816932825,0.05641328415832091,0.0005725812859305079,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,global_dijkstra,global_drop_cost,50,1,50,0.08286477435147173,0.03404284955913097,0.0,0.07380046988054173,0.09248567855830685,0.004721126914521943,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,delivery_ratio,400,8,50,0.4387109375,0.11635948758573325,0.0014646308542382042,0.4063518880208334,0.4704300130208333,0.0162594704052828,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,drop_rate,400,8,50,0.2253125,0.09549558983104434,0.0032303665205581323,0.19936197916666668,0.25304752604166664,0.013470562420525592,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,throughput_packets_per_slot,400,8,50,2.80775,0.7447007205486927,0.009373637467124572,2.6041562500000004,3.0115958333333332,0.10511478632325094,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,average_delay_slots,400,8,50,7.649157330121253,0.8096022742723779,0.03616282673622577,7.434667640790576,7.865824398550631,0.10991074081716928,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,p95_delay_slots,400,8,50,15.872999999999998,2.3372398733471726,0.09886787720416153,15.302362499999997,16.466631249999995,0.29807808667348973,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,mean_queue_packets,400,8,50,1.8390173611111111,0.28541549642571507,0.008595055917289906,1.7616719618055559,1.918130902777778,0.0398049885425908,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,routing_switches,400,8,50,63.1375,29.119210408027335,12.201350920521643,52.43225,73.96143749999999,5.463184061077459,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,episode_reward,400,8,50,-6.339293235491505,5.291584746463686,0.22263173247641305,-7.818166903117901,-4.877668302462244,0.7454836239697972,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_delay_cost,400,8,50,0.24540460939120895,0.026488273337488176,0.0008854518754911365,0.23842229957081662,0.25243077469598174,0.0035684891114104306,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_queue_cost,400,8,50,0.04248765432098766,0.006702702487404109,0.00020581266261180788,0.040711105324074084,0.044359531249999994,0.0009295035414183244,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_load_imbalance,400,8,50,0.6928820833230199,0.024359351430254222,0.005007003855886252,0.68600890895532,0.700306658352723,0.0036585016982968697,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_switch_cost,400,8,50,0.1165439150607124,0.050706819877644534,0.022363626147180085,0.097904822314188,0.13583853145183672,0.009798741886964267,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_throughput_reward,400,8,50,0.1642985169675669,0.04670220044735914,0.0014210929193088388,0.15170640369348184,0.1774856290984586,0.006505865747427848,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_control_overhead_ratio,400,8,50,0.05235583633112441,0.0041314157694061545,0.00029326738896385976,0.05124538972126412,0.053543681049570725,0.0005845624483416694,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,mappo,global_drop_cost,400,8,50,0.08133975031298064,0.03720625604537558,0.000654703035917385,0.07147848655122264,0.09194460718448419,0.005198141308387771,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,delivery_ratio,50,1,50,0.4151041666666667,0.11021578159507547,0.0,0.3844791666666667,0.44479166666666664,0.015395475794041429,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,drop_rate,50,1,50,0.21458333333333335,0.08187905145676956,0.0,0.1921875,0.2378125,0.011624427789264608,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,throughput_packets_per_slot,50,1,50,2.6566666666666667,0.7053810022084831,0.0,2.45865,2.84935,0.0994174301652254,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,average_delay_slots,50,1,50,7.702884080412263,0.9479937750173539,0.0,7.446353882505251,7.974812644806281,0.13306636086750376,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,p95_delay_slots,50,1,50,16.996,2.4454213776536977,0.0,16.327,17.67605,0.344255460729686,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,mean_queue_packets,50,1,50,1.967638888888889,0.2990513484774865,0.0,1.8859958333333335,2.0506118055555556,0.042252734667294,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,routing_switches,50,1,50,60.66,24.989475335649214,0.0,53.919,67.6,3.490176727777295,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,episode_reward,50,1,50,-6.50316159065781,5.173686427144911,0.0,-7.911105538526148,-5.105364855887648,0.7141575419893018,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_delay_cost,50,1,50,0.2444966415891471,0.028410376278107885,0.0,0.23664178622369775,0.25263801704204314,0.00399608688443726,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_queue_cost,50,1,50,0.045549382716049386,0.007016765987987932,0.0,0.043643086419753084,0.04747288580246914,0.0009774939953470848,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_load_imbalance,50,1,50,0.7262757560970583,0.02197901412213496,0.0,0.7203975639638382,0.7324014576453316,0.0030779323190424585,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_switch_cost,50,1,50,0.120321640479441,0.04516534665993545,0.0,0.10797800308881578,0.13270133491877673,0.0062691095568066044,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_throughput_reward,50,1,50,0.1663482686090675,0.04857051583140039,0.0,0.15288512744208962,0.17956756488423908,0.006768813632804663,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_control_overhead_ratio,50,1,50,0.05521178969045632,0.004042225269061238,0.0,0.05414264446215766,0.056379129568310205,0.0005699936556333289,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,ospf_ecmp,global_drop_cost,50,1,50,0.08315967990171785,0.03345301525735339,0.0,0.07436767107459116,0.0927949438350526,0.004705693730562457,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,delivery_ratio,400,8,50,0.27807291666666667,0.0755934522159609,0.0026281632490186037,0.256822265625,0.29873795572916667,0.010490415040484041,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,drop_rate,400,8,50,0.31201822916666666,0.08008225026688048,0.0019755900483618707,0.2901031901041667,0.3344798177083333,0.011293754668960123,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,throughput_packets_per_slot,400,8,50,1.7796666666666665,0.48379809418214964,0.016820244793719047,1.64875,1.9121687500000002,0.06757357902286755,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,average_delay_slots,400,8,50,6.9861894831150115,0.8934475279003639,0.06694535480300234,6.74939313726644,7.2180748280740055,0.12041679275136039,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,p95_delay_slots,400,8,50,17.155124999999995,2.7990161150672237,0.24421912730754264,16.433109374999997,17.84676875,0.36064142906176977,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,mean_queue_packets,400,8,50,2.1793506944444445,0.31073970458441547,0.00790206726099902,2.0906430555555557,2.2657397569444444,0.04435483014559226,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,routing_switches,400,8,50,107.525,25.540363160611868,2.16641243929748,100.87468750000001,114.460125,3.515513809547621,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,episode_reward,400,8,50,-12.6189427336351,3.763403679946949,0.13667395495414336,-13.707892571606298,-11.615391194814725,0.5317376020887196,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_delay_cost,400,8,50,0.2476044417228155,0.0343638073014754,0.002862009707053044,0.23895618544959252,0.2564887059465505,0.004527318971002674,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_queue_cost,400,8,50,0.05048873456790123,0.007295283176463835,0.00018650871827421801,0.04845560956790123,0.052461346450617286,0.0010357580105462404,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_load_imbalance,400,8,50,0.6857278632496454,0.02522950511654615,0.0008395194936297483,0.6789371671845996,0.6927409278357599,0.0035089345800975104,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_switch_cost,400,8,50,0.19759252500282543,0.04159718246635778,0.003808932864097183,0.18649234027408124,0.20893071080896866,0.0057928627755612664,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_throughput_reward,400,8,50,0.1018269667461277,0.027724319242269785,0.0010491115629000722,0.09395751557403965,0.10939283483096114,0.003908268903174285,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_control_overhead_ratio,400,8,50,0.05220667709881544,0.004389941394323302,0.00011451375602487301,0.05107037134544829,0.0534442558680336,0.0006093898344438145,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,q_routing,global_drop_cost,400,8,50,0.11148898476710555,0.03328901899803762,0.00062583749318058,0.10251261067321131,0.12083977554588314,0.00468510980142636,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,delivery_ratio,50,1,50,0.145625,0.04141291781443034,0.0,0.134375,0.1567734375,0.005816028167014468,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,drop_rate,50,1,50,0.3601041666666667,0.06816881288410664,0.0,0.34208333333333335,0.3788541666666666,0.009424774492062617,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,throughput_packets_per_slot,50,1,50,0.9319999999999999,0.26504267401235415,0.0,0.8593333333333334,1.0046666666666666,0.0373789781357437,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,average_delay_slots,50,1,50,8.284380034731411,1.5216298546248441,0.0,7.870094775253726,8.698136880498465,0.2136084779389281,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,p95_delay_slots,50,1,50,18.40299999999999,2.9857896436149614,0.0,17.580974999999995,19.221999999999994,0.42231900186317306,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,mean_queue_packets,50,1,50,2.5636944444444447,0.25878842981214584,0.0,2.491470833333334,2.630058333333333,0.035728882411476384,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,routing_switches,50,1,50,170.02,27.547724821791412,0.0,162.37949999999998,177.40050000000002,3.890243841314446,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,episode_reward,50,1,50,-19.606452393703908,2.8793115911795133,0.0,-20.417181039365712,-18.83573101070555,0.4014697338238684,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_delay_cost,50,1,50,0.3408180139120497,0.03761985157577824,0.0,0.3307175011932938,0.351339190723841,0.005317664821085162,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_queue_cost,50,1,50,0.05952962962962963,0.006066434772496606,0.0,0.05782219135802469,0.06112179012345678,0.0008393795102909649,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_load_imbalance,50,1,50,0.6456846148659795,0.030098383582142105,0.0,0.6375762152490762,0.6540535827831083,0.004203837193717132,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_switch_cost,50,1,50,0.2879800442774497,0.03794860423105878,0.0,0.27788991135713886,0.29823378405523393,0.005238972182332445,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_throughput_reward,50,1,50,0.04901841407845581,0.013669700347009858,0.0,0.04521095314410927,0.05279460678169588,0.0019128499002417667,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_control_overhead_ratio,50,1,50,0.0483087204891857,0.004097112988385373,0.0,0.04725475876467047,0.04949126114563139,0.000569894426590015,crossed_pigeonhole_bootstrap_percentile,5000,0.95
frequent_break,random,global_drop_cost,50,1,50,0.11807409063680768,0.029130677302607103,0.0,0.11044830112065548,0.12632164351929048,0.004070130331745013,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,delivery_ratio,50,1,50,0.06584,0.008170029850318911,0.0,0.0636,0.06804,0.0011426248732388901,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,drop_rate,50,1,50,0.27196000000000004,0.017549882260201596,0.0,0.26715900000000004,0.27684,0.0024550257158565767,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,throughput_packets_per_slot,50,1,50,1.0973333333333333,0.13616716417198185,0.0,1.06,1.1360000000000001,0.019395948377214742,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,average_delay_slots,50,1,50,9.577094877673984,0.8904990385403748,0.0,9.336478146019637,9.819632972275151,0.12347817969294766,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,p95_delay_slots,50,1,50,20.194,2.045019834243418,0.0,19.639,20.755025000000003,0.2896689913952045,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,mean_queue_packets,50,1,50,8.422472222222222,0.1155558315069529,0.0,8.391111111111112,8.45447361111111,0.016055669061553205,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,routing_switches,50,1,50,226.86,12.679744412540298,0.0,223.36,230.43999999999997,1.792845059864833,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,episode_reward,50,1,50,-25.84204066970204,1.3279622832890388,0.0,-26.199457722352086,-25.469442362633966,0.18394580484092052,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_delay_cost,50,1,50,0.28698330981605336,0.023786646922289486,0.0,0.2803736861704271,0.29359294796264657,0.0033670701006707536,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_queue_cost,50,1,50,0.1967679012345679,0.002739674841930021,0.0,0.19602157407407406,0.1975377160493827,0.0003856482811885015,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_load_imbalance,50,1,50,0.6283692573125207,0.0042161753787384295,0.0,0.6272204045210832,0.6295459611201222,0.0005948826920459276,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_switch_cost,50,1,50,0.3179795187903883,0.01777151963020026,0.0,0.3131089994667169,0.3227437519605998,0.002462291573166979,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_throughput_reward,50,1,50,0.04663012736056214,0.005859754062086416,0.0,0.04505709399899617,0.048221273213501475,0.0008121522642634099,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_control_overhead_ratio,50,1,50,0.03581259878409629,0.00015062073509012908,0.0,0.03577067678119105,0.035854027834458485,2.1112777991448618e-05,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,delay_only,global_drop_cost,50,1,50,0.19012494510320596,0.012096674579657,0.0,0.18672394872639436,0.1934064531181379,0.0016907042888904685,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,delivery_ratio,50,1,50,0.14516,0.01298721506336292,0.0,0.14160000000000003,0.14884,0.0018087651252497272,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,drop_rate,50,1,50,0.23015999999999998,0.01590194443251183,0.0,0.22592,0.2346,0.002222603580522454,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,throughput_packets_per_slot,50,1,50,2.4193333333333333,0.2164535843893821,0.0,2.3613166666666663,2.48,0.030394871264223557,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,average_delay_slots,50,1,50,10.311409733037083,0.7237661788836708,0.0,10.11644014921291,10.508942606267986,0.10075536241992317,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,p95_delay_slots,50,1,50,21.515999999999995,1.827048472933595,0.0,21.022974999999995,22.005999999999997,0.25631969931640364,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,mean_queue_packets,50,1,50,7.818361111111111,0.16132167460435365,0.0,7.7730243055555555,7.8626965277777785,0.022821710179032565,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,routing_switches,50,1,50,183.62,14.918677514294295,0.0,179.69950000000003,187.7205,2.074676966884094,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,episode_reward,50,1,50,-19.320209429223542,1.261128074154928,0.0,-19.658367827835185,-18.970650997816502,0.17515774585712116,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_delay_cost,50,1,50,0.2740210578009094,0.017607526931593225,0.0,0.2692547583126443,0.2787897971904772,0.0024565901988464547,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_queue_cost,50,1,50,0.18276419753086418,0.003768286961569777,0.0,0.18170797839506173,0.18377966049382716,0.0005312340942861746,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_load_imbalance,50,1,50,0.5206617501726434,0.005298616916371709,0.0,0.5191790520770783,0.5221177499483356,0.0007483580823305216,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_switch_cost,50,1,50,0.25821958668079953,0.021168341128670363,0.0,0.25263641434366546,0.26410058872890396,0.0029542130000429667,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_throughput_reward,50,1,50,0.10296955630182175,0.009384601576179527,0.0,0.10045021495190544,0.10558436865797563,0.0013172264587450063,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_control_overhead_ratio,50,1,50,0.03592957379412908,0.00017667510129775195,0.0,0.03588102381890118,0.035977515561437495,2.455354910000975e-05,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,full_heuristic,global_drop_cost,50,1,50,0.16120531400966182,0.010877731166384873,0.0,0.15827028985507247,0.16427777777777777,0.001531218931257249,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,delivery_ratio,50,1,50,0.29480000000000006,0.011535216707535057,0.0,0.29159999999999997,0.29800099999999996,0.0016297530299415684,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,drop_rate,50,1,50,0.16356,0.013402954289016633,0.0,0.159879,0.16724,0.0018511460263096868,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,throughput_packets_per_slot,50,1,50,4.913333333333333,0.192253611792251,0.0,4.858666666666667,4.964666666666667,0.026914194019660838,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,average_delay_slots,50,1,50,10.36172513755825,0.3402792747667348,0.0,10.269102165522693,10.453288257036107,0.047307141541891584,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,p95_delay_slots,50,1,50,21.013999999999996,1.060084709745752,0.0,20.726999999999997,21.327025,0.1504774913768907,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,mean_queue_packets,50,1,50,6.753138888888889,0.12609585463671422,0.0,6.719609722222222,6.788305555555556,0.017534551476070404,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,routing_switches,50,1,50,86.14,5.717891719356507,0.0,84.58,87.7,0.8015335049715128,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,episode_reward,50,1,50,-8.666220162960803,1.1070237440021573,0.0,-8.97780560499718,-8.370578324381631,0.15570053212594878,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_delay_cost,50,1,50,0.2664659715121628,0.010235569168607088,0.0,0.2637199187583901,0.26919460598279354,0.0014195126215207376,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_queue_cost,50,1,50,0.1578111111111111,0.00295464367050093,0.0,0.15698760802469136,0.1586080401234568,0.0004105332849192196,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_load_imbalance,50,1,50,0.6748712382272841,0.0081784444169353,0.0,0.6725750771234399,0.6771249386957336,0.0011396424001587496,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_switch_cost,50,1,50,0.12609516182082475,0.008331490293198875,0.0,0.1239154211246133,0.1284013187783261,0.0011567862773079719,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_throughput_reward,50,1,50,0.21960618758332448,0.008902872380604112,0.0,0.21715284101122825,0.22200044918445846,0.0012333096733261287,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_control_overhead_ratio,50,1,50,0.037657906372443026,0.0003964106127392161,0.0,0.03754785859714743,0.03776528273902337,5.65536739355042e-05,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,global_dijkstra,global_drop_cost,50,1,50,0.1194497866867432,0.009900230398240426,0.0,0.11669286553422423,0.12216704663090532,0.0013844906081205573,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,delivery_ratio,400,8,50,0.28363,0.012560155004391291,0.002866217018999079,0.279914875,0.28723525,0.0018542103955563377,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,drop_rate,400,8,50,0.16771999999999998,0.013705882973022037,0.004042686518358074,0.16347,0.17216025000000004,0.0021965150206812176,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,throughput_packets_per_slot,400,8,50,4.727166666666666,0.20933591673985502,0.04777028364998456,4.66408125,4.786416666666668,0.030781065053113326,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,average_delay_slots,400,8,50,10.575905538116471,0.36680421610603303,0.1323257897718238,10.457799315507453,10.69546346613436,0.06023271286983137,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,p95_delay_slots,400,8,50,20.658624999999997,0.8904854125981654,0.2289921629975257,20.444359375,20.876756249999996,0.11004698524942357,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,mean_queue_packets,400,8,50,6.821326388888889,0.1232975198864346,0.01999978918539625,6.786978211805556,6.856848697916667,0.017790384265529605,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,routing_switches,400,8,50,118.5275,34.97416509812317,34.825128755787,95.2228125,140.78762500000002,11.577522534845182,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,episode_reward,400,8,50,-9.715883198295542,1.1081605766861635,0.34640399657416643,-10.07191406273396,-9.35892180681054,0.18201914430924063,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,global_delay_cost,400,8,50,0.2733281777825922,0.009892950987422378,0.004105238689375507,0.26977682949654075,0.27672290153791335,0.0017545037231600376,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,global_queue_cost,400,8,50,0.15943456790123456,0.0028807345624751314,0.0004870289339302715,0.1586377199074074,0.1602662287808642,0.0004169468091360267,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,global_load_imbalance,400,8,50,0.5821703091594483,0.013888328759378869,0.012584663241327084,0.5739744005184578,0.5906640948081102,0.004283291087052576,crossed_pigeonhole_bootstrap_percentile,5000,0.95
hotspot_high_load,mappo,global_switch_cost,400,8,50,0.1676613062492639,0.04948057410224202,0.049251618258154925,0.13463730720218423,0.19843840279738376,0.01629302071956049,crossed_pigeonhole_bootstrap_percentile,5000,0.95
